Instances: 300, Iterations: 500, KeepBest: 15, KeepWorst: 21, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1002, BestFeasibleSol: 1002, GenAvgValue: 1029.71
Gen: 10, BestSol: 1043, BestFeasibleSol: 1043, GenAvgValue: 992.487
Gen: 20, BestSol: 1089, BestFeasibleSol: 1089, GenAvgValue: 1068.89
Gen: 30, BestSol: 1127, BestFeasibleSol: 1127, GenAvgValue: 1070.41
Gen: 40, BestSol: 1128, BestFeasibleSol: 1128, GenAvgValue: 1105.16
Gen: 50, BestSol: 1182, BestFeasibleSol: 1182, GenAvgValue: 1147.96
Gen: 60, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1190.76
Gen: 70, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1201.83
Gen: 80, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1201.88
Gen: 90, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1201.88
Gen: 100, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1201.83
Gen: 110, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1201.88
Gen: 120, BestSol: 1232, BestFeasibleSol: 1232, GenAvgValue: 1201.68
Gen: 130, BestSol: 1279, BestFeasibleSol: 1279, GenAvgValue: 1244.76
Gen: 140, BestSol: 1319, BestFeasibleSol: 1319, GenAvgValue: 1280.93
Gen: 150, BestSol: 1321, BestFeasibleSol: 1321, GenAvgValue: 1284.65
Gen: 160, BestSol: 1321, BestFeasibleSol: 1321, GenAvgValue: 1284.65
Gen: 170, BestSol: 1321, BestFeasibleSol: 1321, GenAvgValue: 1284.65
Gen: 180, BestSol: 1378, BestFeasibleSol: 1378, GenAvgValue: 1337.66
Gen: 190, BestSol: 1399, BestFeasibleSol: 1399, GenAvgValue: 1357.19
Gen: 200, BestSol: 1426, BestFeasibleSol: 1426, GenAvgValue: 1381.91
Gen: 210, BestSol: 1471, BestFeasibleSol: 1471, GenAvgValue: 1424.15
Gen: 220, BestSol: 1471, BestFeasibleSol: 1471, GenAvgValue: 1424.15
Gen: 230, BestSol: 1502, BestFeasibleSol: 1502, GenAvgValue: 1451.95
Gen: 240, BestSol: 1504, BestFeasibleSol: 1504, GenAvgValue: 1454.84
Gen: 250, BestSol: 1536, BestFeasibleSol: 1536, GenAvgValue: 1472.55
Gen: 260, BestSol: 1540, BestFeasibleSol: 1540, GenAvgValue: 1484.61
Gen: 270, BestSol: 1542, BestFeasibleSol: 1542, GenAvgValue: 1490.15
Gen: 280, BestSol: 1542, BestFeasibleSol: 1542, GenAvgValue: 1490.18
Gen: 290, BestSol: 1542, BestFeasibleSol: 1542, GenAvgValue: 1490.18
Gen: 300, BestSol: 1576, BestFeasibleSol: 1576, GenAvgValue: 1521.8
Gen: 310, BestSol: 1576, BestFeasibleSol: 1576, GenAvgValue: 1521.8
Gen: 320, BestSol: 1666, BestFeasibleSol: 1666, GenAvgValue: 1605.5
Gen: 330, BestSol: 1672, BestFeasibleSol: 1672, GenAvgValue: 1611.08
Gen: 340, BestSol: 1672, BestFeasibleSol: 1672, GenAvgValue: 1611.08
Gen: 350, BestSol: 1672, BestFeasibleSol: 1672, GenAvgValue: 1611.08
Gen: 360, BestSol: 1672, BestFeasibleSol: 1672, GenAvgValue: 1611.08
Gen: 370, BestSol: 1672, BestFeasibleSol: 1672, GenAvgValue: 1611.08
Gen: 380, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1628.42
Gen: 390, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.5
Gen: 400, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.61
Gen: 410, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.61
Gen: 420, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.61
Gen: 430, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.61
Gen: 440, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.61
Gen: 450, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1630.61
Gen: 460, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1646.42
Gen: 470, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1646.42
Gen: 480, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1646.42
Gen: 490, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1646.42
Total best: 1710
FirstFeasibleIteration: 9
Time: 0.243786
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1297, BestFeasibleSol: 1297, GenAvgValue: 1165.9
Gen: 10, BestSol: 1387, BestFeasibleSol: 1387, GenAvgValue: 1334.48
Gen: 20, BestSol: 1387, BestFeasibleSol: 1387, GenAvgValue: 1353.81
Gen: 30, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1380.45
Gen: 40, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1392.87
Gen: 50, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1392.87
Gen: 60, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1392.76
Gen: 70, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1392.87
Gen: 80, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1392.87
Gen: 90, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1392.87
Gen: 100, BestSol: 1458, BestFeasibleSol: 1458, GenAvgValue: 1419.84
Gen: 110, BestSol: 1483, BestFeasibleSol: 1483, GenAvgValue: 1443.09
Gen: 120, BestSol: 1526, BestFeasibleSol: 1526, GenAvgValue: 1443.23
Gen: 130, BestSol: 1526, BestFeasibleSol: 1526, GenAvgValue: 1483.08
Gen: 140, BestSol: 1526, BestFeasibleSol: 1526, GenAvgValue: 1483.08
Gen: 150, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 160, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 170, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 180, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 190, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 200, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 210, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 220, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 230, BestSol: 1560, BestFeasibleSol: 1560, GenAvgValue: 1514.7
Gen: 240, BestSol: 1616, BestFeasibleSol: 1616, GenAvgValue: 1558.44
Gen: 250, BestSol: 1616, BestFeasibleSol: 1616, GenAvgValue: 1566.78
Gen: 260, BestSol: 1616, BestFeasibleSol: 1616, GenAvgValue: 1566.78
Gen: 270, BestSol: 1616, BestFeasibleSol: 1616, GenAvgValue: 1566.78
Gen: 280, BestSol: 1616, BestFeasibleSol: 1616, GenAvgValue: 1566.78
Gen: 290, BestSol: 1640, BestFeasibleSol: 1640, GenAvgValue: 1589.1
Gen: 300, BestSol: 1640, BestFeasibleSol: 1640, GenAvgValue: 1589.1
Gen: 310, BestSol: 1640, BestFeasibleSol: 1640, GenAvgValue: 1589.1
Gen: 320, BestSol: 1662, BestFeasibleSol: 1662, GenAvgValue: 1609.41
Gen: 330, BestSol: 1662, BestFeasibleSol: 1662, GenAvgValue: 1609.56
Gen: 340, BestSol: 1662, BestFeasibleSol: 1662, GenAvgValue: 1609.56
Gen: 350, BestSol: 1662, BestFeasibleSol: 1662, GenAvgValue: 1609.56
Gen: 360, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1638.39
Gen: 370, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1638.39
Gen: 380, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1638.39
Gen: 390, BestSol: 1693, BestFeasibleSol: 1693, GenAvgValue: 1638.39
Gen: 400, BestSol: 1700, BestFeasibleSol: 1700, GenAvgValue: 1639.16
Gen: 410, BestSol: 1700, BestFeasibleSol: 1700, GenAvgValue: 1644.9
Gen: 420, BestSol: 1750, BestFeasibleSol: 1750, GenAvgValue: 1691.4
Gen: 430, BestSol: 1750, BestFeasibleSol: 1750, GenAvgValue: 1691.4
Gen: 440, BestSol: 1750, BestFeasibleSol: 1750, GenAvgValue: 1691.4
Gen: 450, BestSol: 1750, BestFeasibleSol: 1750, GenAvgValue: 1691.33
Gen: 460, BestSol: 1821, BestFeasibleSol: 1821, GenAvgValue: 1757.43
Gen: 470, BestSol: 1840, BestFeasibleSol: 1840, GenAvgValue: 1775.1
Gen: 480, BestSol: 1840, BestFeasibleSol: 1840, GenAvgValue: 1775.1
Gen: 490, BestSol: 1875, BestFeasibleSol: 1875, GenAvgValue: 1777.78
Total best: 1875
FirstFeasibleIteration: 1
Time: 0.237573
Input file: instances/_uf250-02.cnf
Gen: 0, BestSol: 1492, BestFeasibleSol: 1492, GenAvgValue: 1272.98
Gen: 10, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1481.74
Gen: 20, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1485.61
Gen: 30, BestSol: 1559, BestFeasibleSol: 1559, GenAvgValue: 1518.94
Gen: 40, BestSol: 1631, BestFeasibleSol: 1631, GenAvgValue: 1584.43
Gen: 50, BestSol: 1668, BestFeasibleSol: 1668, GenAvgValue: 1608.23
Gen: 60, BestSol: 1668, BestFeasibleSol: 1668, GenAvgValue: 1620.31
Gen: 70, BestSol: 1690, BestFeasibleSol: 1690, GenAvgValue: 1640.77
Gen: 80, BestSol: 1690, BestFeasibleSol: 1690, GenAvgValue: 1640.77
Gen: 90, BestSol: 1690, BestFeasibleSol: 1690, GenAvgValue: 1640.77
Gen: 100, BestSol: 1736, BestFeasibleSol: 1736, GenAvgValue: 1683.55
Gen: 110, BestSol: 1737, BestFeasibleSol: 1737, GenAvgValue: 1684.48
Gen: 120, BestSol: 1737, BestFeasibleSol: 1737, GenAvgValue: 1684.44
Gen: 130, BestSol: 1737, BestFeasibleSol: 1737, GenAvgValue: 1684.48
Gen: 140, BestSol: 1784, BestFeasibleSol: 1784, GenAvgValue: 1727.72
Gen: 150, BestSol: 1784, BestFeasibleSol: 1784, GenAvgValue: 1728.1
Gen: 160, BestSol: 1784, BestFeasibleSol: 1784, GenAvgValue: 1728.03
Gen: 170, BestSol: 1784, BestFeasibleSol: 1784, GenAvgValue: 1727.97
Gen: 180, BestSol: 1784, BestFeasibleSol: 1784, GenAvgValue: 1728.19
Gen: 190, BestSol: 1798, BestFeasibleSol: 1798, GenAvgValue: 1728.24
Gen: 200, BestSol: 1831, BestFeasibleSol: 1831, GenAvgValue: 1751.58
Gen: 210, BestSol: 1831, BestFeasibleSol: 1831, GenAvgValue: 1771.9
Gen: 220, BestSol: 1886, BestFeasibleSol: 1886, GenAvgValue: 1823.05
Gen: 230, BestSol: 1886, BestFeasibleSol: 1886, GenAvgValue: 1823.05
Gen: 240, BestSol: 1886, BestFeasibleSol: 1886, GenAvgValue: 1823.05
Gen: 250, BestSol: 1886, BestFeasibleSol: 1886, GenAvgValue: 1823.05
Gen: 260, BestSol: 1886, BestFeasibleSol: 1886, GenAvgValue: 1823.05
Gen: 270, BestSol: 1886, BestFeasibleSol: 1886, GenAvgValue: 1823.05
Gen: 280, BestSol: 1907, BestFeasibleSol: 1907, GenAvgValue: 1842.27
Gen: 290, BestSol: 1907, BestFeasibleSol: 1907, GenAvgValue: 1842.58
Gen: 300, BestSol: 1907, BestFeasibleSol: 1907, GenAvgValue: 1842.58
Gen: 310, BestSol: 1997, BestFeasibleSol: 1997, GenAvgValue: 1891.71
Gen: 320, BestSol: 2020, BestFeasibleSol: 2020, GenAvgValue: 1947.67
Gen: 330, BestSol: 2020, BestFeasibleSol: 2020, GenAvgValue: 1947.67
Gen: 340, BestSol: 2058, BestFeasibleSol: 2058, GenAvgValue: 1982.25
Gen: 350, BestSol: 2058, BestFeasibleSol: 2058, GenAvgValue: 1983.01
Gen: 360, BestSol: 2058, BestFeasibleSol: 2058, GenAvgValue: 1983.01
Gen: 370, BestSol: 2058, BestFeasibleSol: 2058, GenAvgValue: 1983.01
Gen: 380, BestSol: 2069, BestFeasibleSol: 2069, GenAvgValue: 1993.24
Gen: 390, BestSol: 2069, BestFeasibleSol: 2069, GenAvgValue: 1993.24
Gen: 400, BestSol: 2069, BestFeasibleSol: 2069, GenAvgValue: 1993.24
Gen: 410, BestSol: 2074, BestFeasibleSol: 2074, GenAvgValue: 1997.89
Gen: 420, BestSol: 2088, BestFeasibleSol: 2088, GenAvgValue: 2010.91
Gen: 430, BestSol: 2088, BestFeasibleSol: 2088, GenAvgValue: 2010.78
Gen: 440, BestSol: 2088, BestFeasibleSol: 2088, GenAvgValue: 2010.88
