Instances: 300, Iterations: 500, KeepBest: 90, KeepWorst: 21, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1753, BestFeasibleSol: 0, GenAvgValue: 1326.13
Gen: 10, BestSol: 2015, BestFeasibleSol: 0, GenAvgValue: 1948.44
Gen: 20, BestSol: 2015, BestFeasibleSol: 0, GenAvgValue: 1948.34
Gen: 30, BestSol: 2015, BestFeasibleSol: 0, GenAvgValue: 1948.44
Gen: 40, BestSol: 2015, BestFeasibleSol: 0, GenAvgValue: 1948.29
Gen: 50, BestSol: 2015, BestFeasibleSol: 0, GenAvgValue: 1948.44
Gen: 60, BestSol: 2051, BestFeasibleSol: 0, GenAvgValue: 1968.72
Gen: 70, BestSol: 2051, BestFeasibleSol: 0, GenAvgValue: 1981.92
Gen: 80, BestSol: 2051, BestFeasibleSol: 0, GenAvgValue: 1981.92
Gen: 90, BestSol: 2051, BestFeasibleSol: 0, GenAvgValue: 1981.92
Gen: 100, BestSol: 2055, BestFeasibleSol: 0, GenAvgValue: 1984.31
Gen: 110, BestSol: 2055, BestFeasibleSol: 0, GenAvgValue: 1985.64
Gen: 120, BestSol: 2059, BestFeasibleSol: 0, GenAvgValue: 1989.36
Gen: 130, BestSol: 2060, BestFeasibleSol: 0, GenAvgValue: 1989.43
Gen: 140, BestSol: 2102, BestFeasibleSol: 0, GenAvgValue: 1993.93
Gen: 150, BestSol: 2102, BestFeasibleSol: 0, GenAvgValue: 2029.35
Gen: 160, BestSol: 2102, BestFeasibleSol: 0, GenAvgValue: 2029.35
Gen: 170, BestSol: 2102, BestFeasibleSol: 0, GenAvgValue: 2029.35
Gen: 180, BestSol: 2102, BestFeasibleSol: 0, GenAvgValue: 2029.35
Gen: 190, BestSol: 2102, BestFeasibleSol: 0, GenAvgValue: 2029.35
Gen: 200, BestSol: 2145, BestFeasibleSol: 0, GenAvgValue: 2069.34
Gen: 210, BestSol: 2145, BestFeasibleSol: 0, GenAvgValue: 2069.27
Gen: 220, BestSol: 2145, BestFeasibleSol: 0, GenAvgValue: 2069.34
Gen: 230, BestSol: 2145, BestFeasibleSol: 0, GenAvgValue: 2069.34
Gen: 240, BestSol: 2145, BestFeasibleSol: 0, GenAvgValue: 2069.34
Gen: 250, BestSol: 2154, BestFeasibleSol: 0, GenAvgValue: 2069.37
Gen: 260, BestSol: 2156, BestFeasibleSol: 0, GenAvgValue: 2079.57
Gen: 270, BestSol: 2189, BestFeasibleSol: 0, GenAvgValue: 2110.22
Gen: 280, BestSol: 2189, BestFeasibleSol: 0, GenAvgValue: 2110.26
Gen: 290, BestSol: 2189, BestFeasibleSol: 0, GenAvgValue: 2110.26
Gen: 300, BestSol: 2189, BestFeasibleSol: 0, GenAvgValue: 2110.06
Gen: 310, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 320, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 330, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 340, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 350, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 360, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 370, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 380, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 390, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2126.94
Gen: 400, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2127
Gen: 410, BestSol: 2207, BestFeasibleSol: 0, GenAvgValue: 2126.78
Gen: 420, BestSol: 2210, BestFeasibleSol: 0, GenAvgValue: 2129.79
Gen: 430, BestSol: 2249, BestFeasibleSol: 0, GenAvgValue: 2166.06
Gen: 440, BestSol: 2271, BestFeasibleSol: 0, GenAvgValue: 2186.52
Gen: 450, BestSol: 2271, BestFeasibleSol: 0, GenAvgValue: 2186.52
Gen: 460, BestSol: 2344, BestFeasibleSol: 0, GenAvgValue: 2229.49
Gen: 470, BestSol: 2344, BestFeasibleSol: 0, GenAvgValue: 2254.41
Gen: 480, BestSol: 2344, BestFeasibleSol: 0, GenAvgValue: 2254.41
Gen: 490, BestSol: 2344, BestFeasibleSol: 0, GenAvgValue: 2254.41
Total best: 0
FirstFeasibleIteration: 0
Time: 0.219162
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1194, BestFeasibleSol: 1194, GenAvgValue: 1223.69
Gen: 10, BestSol: 1401, BestFeasibleSol: 1401, GenAvgValue: 1368.25
Gen: 20, BestSol: 1440, BestFeasibleSol: 1440, GenAvgValue: 1392.21
Gen: 30, BestSol: 1440, BestFeasibleSol: 1440, GenAvgValue: 1404.53
Gen: 40, BestSol: 1440, BestFeasibleSol: 1440, GenAvgValue: 1404.6
Gen: 50, BestSol: 1482, BestFeasibleSol: 1482, GenAvgValue: 1439.02
Gen: 60, BestSol: 1482, BestFeasibleSol: 1482, GenAvgValue: 1443.66
Gen: 70, BestSol: 1482, BestFeasibleSol: 1482, GenAvgValue: 1443.66
Gen: 80, BestSol: 1482, BestFeasibleSol: 1482, GenAvgValue: 1443.66
Gen: 90, BestSol: 1482, BestFeasibleSol: 1482, GenAvgValue: 1443.66
Gen: 100, BestSol: 1517, BestFeasibleSol: 1517, GenAvgValue: 1476.21
Gen: 110, BestSol: 1562, BestFeasibleSol: 1562, GenAvgValue: 1476.36
Gen: 120, BestSol: 1571, BestFeasibleSol: 1571, GenAvgValue: 1526.43
Gen: 130, BestSol: 1595, BestFeasibleSol: 1595, GenAvgValue: 1548.75
Gen: 140, BestSol: 1595, BestFeasibleSol: 1595, GenAvgValue: 1548.75
Gen: 150, BestSol: 1631, BestFeasibleSol: 1631, GenAvgValue: 1582.23
Gen: 160, BestSol: 1631, BestFeasibleSol: 1631, GenAvgValue: 1582.23
Gen: 170, BestSol: 1663, BestFeasibleSol: 1663, GenAvgValue: 1611.99
Gen: 180, BestSol: 1683, BestFeasibleSol: 1683, GenAvgValue: 1612.99
Gen: 190, BestSol: 1683, BestFeasibleSol: 1683, GenAvgValue: 1630.59
Gen: 200, BestSol: 1683, BestFeasibleSol: 1683, GenAvgValue: 1630.59
Gen: 210, BestSol: 1683, BestFeasibleSol: 1683, GenAvgValue: 1630.59
Gen: 220, BestSol: 1683, BestFeasibleSol: 1683, GenAvgValue: 1630.59
Gen: 230, BestSol: 1683, BestFeasibleSol: 1683, GenAvgValue: 1630.59
Gen: 240, BestSol: 1714, BestFeasibleSol: 1714, GenAvgValue: 1659.42
Gen: 250, BestSol: 1714, BestFeasibleSol: 1714, GenAvgValue: 1659.29
Gen: 260, BestSol: 1762, BestFeasibleSol: 1762, GenAvgValue: 1692.94
Gen: 270, BestSol: 1811, BestFeasibleSol: 1811, GenAvgValue: 1749.63
Gen: 280, BestSol: 1811, BestFeasibleSol: 1811, GenAvgValue: 1749.63
Gen: 290, BestSol: 1811, BestFeasibleSol: 1811, GenAvgValue: 1749.63
Gen: 300, BestSol: 1811, BestFeasibleSol: 1811, GenAvgValue: 1749.63
Gen: 310, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1751.55
Gen: 320, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.39
Gen: 330, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.39
Gen: 340, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.39
Gen: 350, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.39
Gen: 360, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.39
Gen: 370, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.33
Gen: 380, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1779.35
Gen: 390, BestSol: 1855, BestFeasibleSol: 1855, GenAvgValue: 1790.47
Gen: 400, BestSol: 1855, BestFeasibleSol: 1855, GenAvgValue: 1790.55
Gen: 410, BestSol: 1871, BestFeasibleSol: 1871, GenAvgValue: 1805.43
Gen: 420, BestSol: 1871, BestFeasibleSol: 1871, GenAvgValue: 1805.43
Gen: 430, BestSol: 1871, BestFeasibleSol: 1871, GenAvgValue: 1805.43
Gen: 440, BestSol: 1911, BestFeasibleSol: 1911, GenAvgValue: 1807.17
Gen: 450, BestSol: 1911, BestFeasibleSol: 1911, GenAvgValue: 1842.63
Gen: 460, BestSol: 1911, BestFeasibleSol: 1911, GenAvgValue: 1842.63
Gen: 470, BestSol: 1941, BestFeasibleSol: 1941, GenAvgValue: 1842.73
Gen: 480, BestSol: 1941, BestFeasibleSol: 1941, GenAvgValue: 1870.53
Gen: 490, BestSol: 1941, BestFeasibleSol: 1941, GenAvgValue: 1870.53
Total best: 1941
FirstFeasibleIteration: 1
Time: 0.202313
Input file: instances/_uf250-02.cnf
Gen: 0, BestSol: 1140, BestFeasibleSol: 1140, GenAvgValue: 1308.87
Gen: 10, BestSol: 1283, BestFeasibleSol: 1283, GenAvgValue: 1264.18
Gen: 20, BestSol: 1283, BestFeasibleSol: 1283, GenAvgValue: 1264.18
Gen: 30, BestSol: 1283, BestFeasibleSol: 1283, GenAvgValue: 1264.18
Gen: 40, BestSol: 1368, BestFeasibleSol: 1368, GenAvgValue: 1301.4
Gen: 50, BestSol: 1385, BestFeasibleSol: 1385, GenAvgValue: 1359.04
Gen: 60, BestSol: 1452, BestFeasibleSol: 1452, GenAvgValue: 1421.35
Gen: 70, BestSol: 1452, BestFeasibleSol: 1452, GenAvgValue: 1421.35
