Instances: 300, Iterations: 500, KeepBest: 1, KeepWorst: 21, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1425, BestFeasibleSol: 1425, GenAvgValue: 1403.04
Gen: 10, BestSol: 1591, BestFeasibleSol: 1591, GenAvgValue: 1557.84
Gen: 20, BestSol: 1623, BestFeasibleSol: 1623, GenAvgValue: 1587.6
Gen: 30, BestSol: 1668, BestFeasibleSol: 1668, GenAvgValue: 1587.75
Gen: 40, BestSol: 1714, BestFeasibleSol: 1714, GenAvgValue: 1672.07
Gen: 50, BestSol: 1790, BestFeasibleSol: 1790, GenAvgValue: 1742.91
Gen: 60, BestSol: 1815, BestFeasibleSol: 1815, GenAvgValue: 1745.33
Gen: 70, BestSol: 1863, BestFeasibleSol: 1863, GenAvgValue: 1810.8
Gen: 80, BestSol: 1897, BestFeasibleSol: 1897, GenAvgValue: 1841.63
Gen: 90, BestSol: 1897, BestFeasibleSol: 1897, GenAvgValue: 1842.27
Gen: 100, BestSol: 1897, BestFeasibleSol: 1897, GenAvgValue: 1842.28
Gen: 110, BestSol: 1897, BestFeasibleSol: 1897, GenAvgValue: 1842.42
Gen: 120, BestSol: 1897, BestFeasibleSol: 1897, GenAvgValue: 1842.42
Gen: 130, BestSol: 1946, BestFeasibleSol: 1946, GenAvgValue: 1888.14
Gen: 140, BestSol: 1946, BestFeasibleSol: 1946, GenAvgValue: 1887.84
Gen: 150, BestSol: 1946, BestFeasibleSol: 1946, GenAvgValue: 1887.83
Gen: 160, BestSol: 1946, BestFeasibleSol: 1946, GenAvgValue: 1887.99
Gen: 170, BestSol: 1978, BestFeasibleSol: 1978, GenAvgValue: 1917.75
Gen: 180, BestSol: 2005, BestFeasibleSol: 2005, GenAvgValue: 1942.86
Gen: 190, BestSol: 2032, BestFeasibleSol: 2032, GenAvgValue: 1967.97
Gen: 200, BestSol: 2032, BestFeasibleSol: 2032, GenAvgValue: 1967.97
Gen: 210, BestSol: 2081, BestFeasibleSol: 2081, GenAvgValue: 2013.54
Gen: 220, BestSol: 2081, BestFeasibleSol: 2081, GenAvgValue: 2013.54
Gen: 230, BestSol: 2100, BestFeasibleSol: 2100, GenAvgValue: 2013.6
Gen: 240, BestSol: 2139, BestFeasibleSol: 2139, GenAvgValue: 2067.34
Gen: 250, BestSol: 2139, BestFeasibleSol: 2139, GenAvgValue: 2067.48
Gen: 260, BestSol: 2139, BestFeasibleSol: 2139, GenAvgValue: 2067.48
