Instances: 300, Iterations: 500, KeepBest: 60, KeepWorst: 21, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1073, BestFeasibleSol: 1073, GenAvgValue: 1174.71
Gen: 10, BestSol: 1521, BestFeasibleSol: 1521, GenAvgValue: 1481.85
Gen: 20, BestSol: 1521, BestFeasibleSol: 1521, GenAvgValue: 1481.85
Gen: 30, BestSol: 1597, BestFeasibleSol: 1597, GenAvgValue: 1521.02
Gen: 40, BestSol: 1597, BestFeasibleSol: 1597, GenAvgValue: 1552.53
Gen: 50, BestSol: 1597, BestFeasibleSol: 1597, GenAvgValue: 1552.53
Gen: 60, BestSol: 1647, BestFeasibleSol: 1647, GenAvgValue: 1552.69
Gen: 70, BestSol: 1651, BestFeasibleSol: 1651, GenAvgValue: 1602.75
Gen: 80, BestSol: 1651, BestFeasibleSol: 1651, GenAvgValue: 1602.75
Gen: 90, BestSol: 1651, BestFeasibleSol: 1651, GenAvgValue: 1602.75
Gen: 100, BestSol: 1690, BestFeasibleSol: 1690, GenAvgValue: 1638.9
Gen: 110, BestSol: 1712, BestFeasibleSol: 1712, GenAvgValue: 1659.48
Gen: 120, BestSol: 1712, BestFeasibleSol: 1712, GenAvgValue: 1659.48
Gen: 130, BestSol: 1731, BestFeasibleSol: 1731, GenAvgValue: 1677.15
Gen: 140, BestSol: 1731, BestFeasibleSol: 1731, GenAvgValue: 1677.15
Gen: 150, BestSol: 1731, BestFeasibleSol: 1731, GenAvgValue: 1677.15
Gen: 160, BestSol: 1731, BestFeasibleSol: 1731, GenAvgValue: 1677.15
Gen: 170, BestSol: 1731, BestFeasibleSol: 1731, GenAvgValue: 1677.15
Gen: 180, BestSol: 1731, BestFeasibleSol: 1731, GenAvgValue: 1677.15
Gen: 190, BestSol: 1741, BestFeasibleSol: 1741, GenAvgValue: 1677.95
Gen: 200, BestSol: 1758, BestFeasibleSol: 1758, GenAvgValue: 1702.26
Gen: 210, BestSol: 1758, BestFeasibleSol: 1758, GenAvgValue: 1702.26
Gen: 220, BestSol: 1772, BestFeasibleSol: 1772, GenAvgValue: 1715.28
Gen: 230, BestSol: 1830, BestFeasibleSol: 1830, GenAvgValue: 1728.17
Gen: 240, BestSol: 1830, BestFeasibleSol: 1830, GenAvgValue: 1769.15
Gen: 250, BestSol: 1847, BestFeasibleSol: 1847, GenAvgValue: 1785.03
Gen: 260, BestSol: 1847, BestFeasibleSol: 1847, GenAvgValue: 1785.03
Gen: 270, BestSol: 1847, BestFeasibleSol: 1847, GenAvgValue: 1785.03
Gen: 280, BestSol: 1866, BestFeasibleSol: 1866, GenAvgValue: 1785.09
Gen: 290, BestSol: 1892, BestFeasibleSol: 1892, GenAvgValue: 1826.88
Gen: 300, BestSol: 1892, BestFeasibleSol: 1892, GenAvgValue: 1826.88
Gen: 310, BestSol: 1892, BestFeasibleSol: 1892, GenAvgValue: 1826.88
Gen: 320, BestSol: 1920, BestFeasibleSol: 1920, GenAvgValue: 1826.8
Gen: 330, BestSol: 1920, BestFeasibleSol: 1920, GenAvgValue: 1852.92
Gen: 340, BestSol: 1949, BestFeasibleSol: 1949, GenAvgValue: 1879.89
Gen: 350, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1880.03
Gen: 360, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1920.81
Gen: 370, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1920.81
Gen: 380, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1920.81
Gen: 390, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1920.81
Gen: 400, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1920.81
Gen: 410, BestSol: 1993, BestFeasibleSol: 1993, GenAvgValue: 1920.81
Gen: 420, BestSol: 2027, BestFeasibleSol: 2027, GenAvgValue: 1937.6
Gen: 430, BestSol: 2027, BestFeasibleSol: 2027, GenAvgValue: 1952.43
Gen: 440, BestSol: 2075, BestFeasibleSol: 2075, GenAvgValue: 1997.07
Gen: 450, BestSol: 2075, BestFeasibleSol: 2075, GenAvgValue: 1997.07
Gen: 460, BestSol: 2075, BestFeasibleSol: 2075, GenAvgValue: 1997.07
Gen: 470, BestSol: 2075, BestFeasibleSol: 2075, GenAvgValue: 1997.07
Gen: 480, BestSol: 2075, BestFeasibleSol: 2075, GenAvgValue: 1997.07
Gen: 490, BestSol: 2075, BestFeasibleSol: 2075, GenAvgValue: 1997.07
Total best: 2100
FirstFeasibleIteration: 2
Time: 0.227932
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1272, BestFeasibleSol: 1272, GenAvgValue: 1086.61
Gen: 10, BestSol: 1355, BestFeasibleSol: 1355, GenAvgValue: 1319.44
Gen: 20, BestSol: 1357, BestFeasibleSol: 1357, GenAvgValue: 1319.45
Gen: 30, BestSol: 1357, BestFeasibleSol: 1357, GenAvgValue: 1321.3
Gen: 40, BestSol: 1385, BestFeasibleSol: 1385, GenAvgValue: 1338.58
Gen: 50, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1378.14
Gen: 60, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1388.26
Gen: 70, BestSol: 1429, BestFeasibleSol: 1429, GenAvgValue: 1388.26
Gen: 80, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 90, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 100, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 110, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 120, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 130, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 140, BestSol: 1485, BestFeasibleSol: 1485, GenAvgValue: 1440.34
Gen: 150, BestSol: 1528, BestFeasibleSol: 1528, GenAvgValue: 1480.33
Gen: 160, BestSol: 1528, BestFeasibleSol: 1528, GenAvgValue: 1480.33
Gen: 170, BestSol: 1528, BestFeasibleSol: 1528, GenAvgValue: 1480.33
Gen: 180, BestSol: 1595, BestFeasibleSol: 1595, GenAvgValue: 1542.64
Gen: 190, BestSol: 1599, BestFeasibleSol: 1599, GenAvgValue: 1546.12
Gen: 200, BestSol: 1599, BestFeasibleSol: 1599, GenAvgValue: 1546.36
Gen: 210, BestSol: 1599, BestFeasibleSol: 1599, GenAvgValue: 1546.36
Gen: 220, BestSol: 1599, BestFeasibleSol: 1599, GenAvgValue: 1546.28
Gen: 230, BestSol: 1612, BestFeasibleSol: 1612, GenAvgValue: 1558.45
Gen: 240, BestSol: 1612, BestFeasibleSol: 1612, GenAvgValue: 1558.45
Gen: 250, BestSol: 1612, BestFeasibleSol: 1612, GenAvgValue: 1558.45
Gen: 260, BestSol: 1628, BestFeasibleSol: 1628, GenAvgValue: 1558.51
Gen: 270, BestSol: 1628, BestFeasibleSol: 1628, GenAvgValue: 1573.33
Gen: 280, BestSol: 1628, BestFeasibleSol: 1628, GenAvgValue: 1573.33
Gen: 290, BestSol: 1629, BestFeasibleSol: 1629, GenAvgValue: 1574.26
Gen: 300, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1591.93
Gen: 310, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1591.93
Gen: 320, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1591.93
Gen: 330, BestSol: 1675, BestFeasibleSol: 1675, GenAvgValue: 1617.04
Gen: 340, BestSol: 1694, BestFeasibleSol: 1694, GenAvgValue: 1634.57
Gen: 350, BestSol: 1694, BestFeasibleSol: 1694, GenAvgValue: 1634.62
Gen: 360, BestSol: 1694, BestFeasibleSol: 1694, GenAvgValue: 1634.71
Gen: 370, BestSol: 1694, BestFeasibleSol: 1694, GenAvgValue: 1634.71
Gen: 380, BestSol: 1694, BestFeasibleSol: 1694, GenAvgValue: 1634.71
Gen: 390, BestSol: 1694, BestFeasibleSol: 1694, GenAvgValue: 1634.71
Gen: 400, BestSol: 1732, BestFeasibleSol: 1732, GenAvgValue: 1670.05
Gen: 410, BestSol: 1766, BestFeasibleSol: 1766, GenAvgValue: 1694.19
