Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 21, MutationFactor: 0.2, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1279, BestFeasibleSol: 1279, GenAvgValue: 1147.49
Gen: 10, BestSol: 1656, BestFeasibleSol: 1656, GenAvgValue: 1553.4
Gen: 20, BestSol: 1959, BestFeasibleSol: 1959, GenAvgValue: 1819.45
Gen: 30, BestSol: 2079, BestFeasibleSol: 2079, GenAvgValue: 1984.6
Gen: 40, BestSol: 2143, BestFeasibleSol: 2143, GenAvgValue: 2046.94
Gen: 50, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2072.14
Gen: 60, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2075.15
Gen: 70, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.58
Gen: 80, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.9
Gen: 90, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.86
Gen: 100, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.05
Gen: 110, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.1
Gen: 120, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.44
Gen: 130, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2075.24
Gen: 140, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.35
Gen: 150, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.9
Gen: 160, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.99
Gen: 170, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.85
Gen: 180, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.33
Gen: 190, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.27
Gen: 200, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.97
Gen: 210, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.3
Gen: 220, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.8
Gen: 230, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.3
Gen: 240, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.95
Gen: 250, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.89
Gen: 260, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.85
Gen: 270, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.28
Gen: 280, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.97
Gen: 290, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.73
Gen: 300, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.78
Gen: 310, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.51
Gen: 320, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.31
Gen: 330, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.34
Gen: 340, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.06
Gen: 350, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.67
Gen: 360, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.77
Gen: 370, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.92
Gen: 380, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2075.03
Gen: 390, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.46
Gen: 400, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.88
Gen: 410, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.2
Gen: 420, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.11
Gen: 430, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.86
Gen: 440, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.83
Gen: 450, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.11
Gen: 460, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2073.91
Gen: 470, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.33
Gen: 480, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.34
Gen: 490, BestSol: 2167, BestFeasibleSol: 2167, GenAvgValue: 2074.31
Total best: 2167
FirstFeasibleIteration: 1
Time: 0.247463
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 933, BestFeasibleSol: 933, GenAvgValue: 1136.92
Gen: 10, BestSol: 1267, BestFeasibleSol: 1267, GenAvgValue: 1189.92
Gen: 20, BestSol: 1575, BestFeasibleSol: 1575, GenAvgValue: 1475.85
Gen: 30, BestSol: 1808, BestFeasibleSol: 1808, GenAvgValue: 1705.8
Gen: 40, BestSol: 2002, BestFeasibleSol: 2002, GenAvgValue: 1878.39
Gen: 50, BestSol: 2126, BestFeasibleSol: 2126, GenAvgValue: 2024.58
Gen: 60, BestSol: 2161, BestFeasibleSol: 2161, GenAvgValue: 2060.9
Gen: 70, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2085.76
Gen: 80, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.59
Gen: 90, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2085.86
Gen: 100, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.16
Gen: 110, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.41
Gen: 120, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.59
Gen: 130, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2085.64
Gen: 140, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.54
Gen: 150, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.17
Gen: 160, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.04
Gen: 170, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.25
Gen: 180, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2086.74
Gen: 190, BestSol: 2183, BestFeasibleSol: 2183, GenAvgValue: 2085.97
