Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 21, MutationFactor: 0.005, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1630, BestFeasibleSol: 0, GenAvgValue: 1249.34
Gen: 10, BestSol: 1981, BestFeasibleSol: 0, GenAvgValue: 1889.44
Gen: 20, BestSol: 2033, BestFeasibleSol: 0, GenAvgValue: 1920.53
Gen: 30, BestSol: 2063, BestFeasibleSol: 0, GenAvgValue: 1986.56
Gen: 40, BestSol: 2106, BestFeasibleSol: 0, GenAvgValue: 2027.09
Gen: 50, BestSol: 2113, BestFeasibleSol: 0, GenAvgValue: 2033.9
Gen: 60, BestSol: 2183, BestFeasibleSol: 0, GenAvgValue: 2083.84
Gen: 70, BestSol: 2209, BestFeasibleSol: 0, GenAvgValue: 2123.14
Gen: 80, BestSol: 2241, BestFeasibleSol: 0, GenAvgValue: 2125.1
Gen: 90, BestSol: 2278, BestFeasibleSol: 0, GenAvgValue: 2187.35
Gen: 100, BestSol: 2280, BestFeasibleSol: 0, GenAvgValue: 2189.14
Gen: 110, BestSol: 2300, BestFeasibleSol: 0, GenAvgValue: 2207.72
Gen: 120, BestSol: 2300, BestFeasibleSol: 0, GenAvgValue: 2207.81
Gen: 130, BestSol: 2300, BestFeasibleSol: 0, GenAvgValue: 2207.81
Gen: 140, BestSol: 2300, BestFeasibleSol: 0, GenAvgValue: 2207.81
Gen: 150, BestSol: 2363, BestFeasibleSol: 0, GenAvgValue: 2247.75
Gen: 160, BestSol: 2372, BestFeasibleSol: 0, GenAvgValue: 2274.77
Gen: 170, BestSol: 2414, BestFeasibleSol: 0, GenAvgValue: 2313.83
Gen: 180, BestSol: 2422, BestFeasibleSol: 0, GenAvgValue: 2321.24
Gen: 190, BestSol: 2422, BestFeasibleSol: 0, GenAvgValue: 2321.27
Gen: 200, BestSol: 2447, BestFeasibleSol: 0, GenAvgValue: 2344.52
Gen: 210, BestSol: 2447, BestFeasibleSol: 0, GenAvgValue: 2344.42
Gen: 220, BestSol: 2453, BestFeasibleSol: 0, GenAvgValue: 2350.07
Gen: 230, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2354.39
Gen: 240, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.37
Gen: 250, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.21
Gen: 260, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.27
Gen: 270, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2385.94
Gen: 280, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.18
Gen: 290, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.37
Gen: 300, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.35
Gen: 310, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.37
Gen: 320, BestSol: 2492, BestFeasibleSol: 0, GenAvgValue: 2386.35
Gen: 330, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.1
Gen: 340, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.13
Gen: 350, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2414.92
Gen: 360, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.2
Gen: 370, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.05
Gen: 380, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.2
Gen: 390, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.19
Gen: 400, BestSol: 2523, BestFeasibleSol: 0, GenAvgValue: 2415.2
Gen: 410, BestSol: 2536, BestFeasibleSol: 0, GenAvgValue: 2425.23
Gen: 420, BestSol: 2536, BestFeasibleSol: 0, GenAvgValue: 2427.26
Gen: 430, BestSol: 2536, BestFeasibleSol: 0, GenAvgValue: 2427.29
