Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 21, MutationFactor: 0.15, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1559, BestFeasibleSol: 1559, GenAvgValue: 1308.44
Gen: 10, BestSol: 1908, BestFeasibleSol: 1908, GenAvgValue: 1797.7
Gen: 20, BestSol: 2202, BestFeasibleSol: 2202, GenAvgValue: 2077.52
Gen: 30, BestSol: 2363, BestFeasibleSol: 2363, GenAvgValue: 2239.32
Gen: 40, BestSol: 2439, BestFeasibleSol: 2439, GenAvgValue: 2313.48
Gen: 50, BestSol: 2515, BestFeasibleSol: 2515, GenAvgValue: 2403.48
Gen: 60, BestSol: 2558, BestFeasibleSol: 2558, GenAvgValue: 2447.12
Gen: 70, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.82
Gen: 80, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.66
Gen: 90, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.72
Gen: 100, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.87
Gen: 110, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.89
Gen: 120, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2453.07
Gen: 130, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.52
Gen: 140, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.65
Gen: 150, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.82
Gen: 160, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2453.32
Gen: 170, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.56
Gen: 180, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.99
Gen: 190, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2453.11
Gen: 200, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.46
Gen: 210, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.77
Gen: 220, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.44
Gen: 230, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.95
Gen: 240, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.73
Gen: 250, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.89
Gen: 260, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.14
Gen: 270, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.79
Gen: 280, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.49
Gen: 290, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.92
Gen: 300, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2450.8
Gen: 310, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2453.18
Gen: 320, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.04
Gen: 330, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.63
Gen: 340, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2453.11
Gen: 350, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.47
Gen: 360, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.43
Gen: 370, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.03
Gen: 380, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.28
Gen: 390, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.24
Gen: 400, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.66
Gen: 410, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2450.99
Gen: 420, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2451.67
Gen: 430, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2453.38
Gen: 440, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.83
Gen: 450, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.54
Gen: 460, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.19
Gen: 470, BestSol: 2564, BestFeasibleSol: 2564, GenAvgValue: 2452.45
