Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 21, MutationFactor: 0.1, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1288, BestFeasibleSol: 1288, GenAvgValue: 1245.36
Gen: 10, BestSol: 1751, BestFeasibleSol: 1751, GenAvgValue: 1628
Gen: 20, BestSol: 2000, BestFeasibleSol: 2000, GenAvgValue: 1897.78
Gen: 30, BestSol: 2192, BestFeasibleSol: 2192, GenAvgValue: 2079.12
Gen: 40, BestSol: 2284, BestFeasibleSol: 2284, GenAvgValue: 2157.98
Gen: 50, BestSol: 2319, BestFeasibleSol: 2319, GenAvgValue: 2213.13
Gen: 60, BestSol: 2359, BestFeasibleSol: 2359, GenAvgValue: 2243.44
Gen: 70, BestSol: 2383, BestFeasibleSol: 2383, GenAvgValue: 2282.55
Gen: 80, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.23
Gen: 90, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.3
Gen: 100, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.97
Gen: 110, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.03
Gen: 120, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.59
Gen: 130, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.55
Gen: 140, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.29
Gen: 150, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.51
Gen: 160, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.99
Gen: 170, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.55
Gen: 180, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.72
Gen: 190, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.27
Gen: 200, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.19
Gen: 210, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.93
Gen: 220, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.1
Gen: 230, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.82
Gen: 240, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.47
Gen: 250, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.58
Gen: 260, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.88
Gen: 270, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.24
Gen: 280, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.41
Gen: 290, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.4
Gen: 300, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.73
Gen: 310, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.33
Gen: 320, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.97
Gen: 330, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.58
Gen: 340, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.82
Gen: 350, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.56
Gen: 360, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2283.63
Gen: 370, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.66
Gen: 380, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.01
Gen: 390, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.72
Gen: 400, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.32
Gen: 410, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.14
Gen: 420, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2285.64
Gen: 430, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.95
Gen: 440, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.77
Gen: 450, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.46
Gen: 460, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.64
Gen: 470, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.12
Gen: 480, BestSol: 2386, BestFeasibleSol: 2386, GenAvgValue: 2284.84
