-n 50 -N 50 -m 0.8 -W 100 -C 100 -k 2.75 -d 1
0 50 2828 96 20 99 100 100 64 95 51 85 76 98 100 97 34 94 62 78 63 92 47 86 58 77 45 93 66 87 76 88 55 89 30 90 59 91 7 81 5 67 72 83 53 74 63 84 80 79 37 58 12 68 29 59 22 27 77 69 34 80 97 82 23 75 39 66 45 53 28 40 13 54 41 16 22 52 92 76 59 57 29 38 5 72 52 12 10 61 89 71 65 73 98 22 52 18 61 70 63 64 5
1 50 2917 99 36 59 57 100 4 98 29 97 35 73 95 90 28 86 16 96 42 93 52 81 92 95 60 92 9 85 60 80 66 94 39 87 30 48 51 89 41 83 32 88 68 75 78 91 67 71 47 41 69 50 25 76 99 78 18 74 94 31 60 65 96 55 80 79 25 72 15 69 2 62 87 30 31 82 13 68 91 84 6 61 6 60 57 77 63 70 40 67 29 57 19 52 31 19 46 64 34 54 46
2 50 2712 99 8 96 50 86 70 95 58 97 34 98 39 91 60 92 88 94 16 83 8 77 36 88 16 85 15 73 95 89 18 93 37 90 12 84 33 81 79 80 89 72 49 87 23 82 82 74 17 4 100 79 6 61 38 76 59 70 92 78 72 5 3 75 43 67 5 50 64 36 74 51 39 71 85 53 74 39 5 44 45 26 12 68 37 66 33 2 29 37 52 6 24 58 38 65 56 60 87 57 59
3 50 2817 99 67 98 90 97 54 96 24 92 3 93 68 95 41 94 55 85 13 89 58 90 42 91 81 87 92 84 81 81 19 45 48 86 68 78 77 83 74 76 49 88 24 75 96 74 52 79 47 73 90 82 99 62 9 19 79 80 2 77 77 49 86 46 6 71 68 63 59 57 43 66 11 60 48 10 63 69 3 59 85 68 79 36 5 48 68 61 78 52 72 27 69 65 75 67 97 42 28 58 51
4 50 2752 99 30 92 36 98 10 97 97 88 5 96 79 94 90 46 24 95 75 65 84 89 3 91 57 85 29 73 69 93 34 68 48 90 30 62 61 77 84 39 10 81 59 66 53 79 44 84 14 43 11 80 13 75 34 44 3 87 50 76 12 71 95 54 30 4 94 72 7 47 88 83 71 86 57 74 87 60 5 34 31 82 21 24 45 64 70 31 95 51 48 15 83 42 69 67 67 78 73 50 1
5 50 2857 99 74 96 41 97 63 95 87 98 1 93 42 86 22 94 88 85 93 92 46 88 47 79 69 90 38 46 53 78 60 66 58 91 6 87 27 25 57 84 41 82 34 89 58 71 89 76 25 83 85 58 34 81 15 56 66 61 91 72 45 70 71 80 54 27 56 60 67 75 23 74 55 39 24 65 94 68 81 44 45 77 32 55 62 49 22 47 45 38 35 63 77 53 80 54 13 67 87 69 5
6 50 2752 98 7 96 28 99 53 94 64 95 31 87 23 97 10 80 47 78 87 93 79 90 26 77 21 92 20 88 54 89 61 81 55 68 68 58 40 29 81 73 19 91 16 82 7 79 69 84 31 86 52 63 14 83 20 85 99 76 98 65 23 47 67 74 70 22 35 75 50 52 41 72 19 67 62 71 45 69 59 37 8 19 51 9 94 48 82 27 24 32 93 66 3 60 68 6 64 61 4 70 4
7 50 2787 99 58 98 10 97 96 56 73 93 84 96 74 90 8 95 30 88 11 87 5 92 62 94 91 91 38 73 36 63 66 89 61 76 99 74 91 84 37 82 87 81 52 85 48 64 41 86 55 6 44 49 95 59 14 46 88 44 87 53 55 83 49 78 61 68 2 79 70 25 1 69 44 77 74 66 2 51 63 52 7 80 10 70 52 65 24 40 1 32 47 34 82 31 69 75 45 58 69 61 44
8 50 2815 99 67 96 9 97 44 98 62 95 77 94 12 91 8 80 62 82 37 93 70 88 35 87 65 66 51 90 35 92 22 86 40 81 34 73 58 85 61 74 39 71 15 89 65 78 28 75 6 42 2 83 25 84 90 77 86 76 89 70 76 69 53 31 24 58 74 79 10 72 19 57 95 37 73 65 30 53 54 67 73 59 31 64 25 16 39 15 83 61 91 56 36 47 8 68 6 30 32 23 44
9 50 2828 97 59 99 67 93 14 96 9 98 10 73 86 82 11 95 21 85 27 92 40 88 45 90 44 89 10 84 89 80 85 86 59 94 12 77 19 87 46 83 19 91 54 81 15 76 88 68 14 59 82 47 84 63 73 32 21 79 7 64 71 13 48 58 23 71 14 67 82 78 58 56 36 17 46 69 51 25 64 65 100 61 34 74 37 70 71 72 88 42 71 53 56 62 33 75 33 52 39 27 90
10 50 2816 99 68 98 45 95 37 89 86 97 8 96 6 90 12 88 35 92 19 93 83 74 77 91 20 85 57 87 16 82 12 94 23 86 38 81 98 84 37 71 59 60 5 80 55 72 37 76 45 52 55 67 5 64 33 79 19 77 72 78 96 26 40 75 50 56 78 83 21 73 4 70 93 65 60 57 36 61 42 63 14 6 48 53 95 10 36 12 23 69 87 68 30 59 74 44 40 39 74 55 48
11 50 2828 98 1 89 63 96 79 99 75 93 23 95 17 97 49 90 71 88 45 70 94 92 92 94 70 75 32 91 69 85 81 58 86 82 55 86 31 60 34 87 83 66 30 71 100 68 30 81 37 49 71 83 45 80 8 74 97 77 75 84 17 54 69 46 45 72 90 76 44 62 11 78 93 79 23 22 59 19 39 37 98 73 69 67 41 42 62 57 82 69 27 40 36 51 8 64 24 31 92 38 6
12 50 2764 99 14 98 15 93 67 97 90 96 63 92 16 94 93 95 12 91 12 85 58 64 9 53 13 89 14 90 72 84 37 87 13 83 28 86 77 60 2 72 62 10 24 80 60 81 21 62 89 76 54 78 14 37 44 57 76 82 98 69 49 77 45 74 63 79 80 73 37 88 100 48 84 55 21 67 55 27 52 75 1 71 34 25 3 41 59 26 62 63 3 46 58 1 90 51 26 70 82 58 11
