-n 50 -N 50 -m 0.8 -W 100 -C 100 -k 1.00 -d 1
0 50 2418 100 94 26 76 59 98 94 98 78 10 80 21 98 27 97 78 91 79 56 64 70 43 23 64 99 9 95 1 87 77 11 72 96 39 67 23 6 100 21 64 90 85 38 66 61 9 4 13 52 61 81 45 84 81 60 8 30 61 16 65 92 61 93 50 15 71 89 14 75 94 27 34 48 7 55 64 47 31 86 72 76 81 24 10 73 39 51 55 62 12 77 62 34 23 32 89 85 59 12 82
1 50 2463 89 68 80 95 98 72 100 14 95 9 93 4 90 1 11 92 55 46 99 19 91 61 64 40 85 6 86 94 94 43 26 88 72 75 8 62 70 21 82 100 60 99 18 69 7 92 32 40 9 90 88 66 50 61 66 7 97 8 87 79 41 99 36 61 83 85 73 54 51 92 96 42 43 83 92 3 65 96 57 12 4 15 47 96 79 87 29 93 52 17 42 40 48 45 59 24 12 47 68 45
2 50 2418 39 65 90 98 96 2 98 78 99 54 66 64 82 25 88 8 95 89 94 29 97 13 93 64 64 15 91 24 22 17 28 35 60 31 20 4 10 15 92 17 71 22 84 81 70 7 32 48 37 88 4 58 79 64 2 77 33 11 80 88 54 29 76 90 87 25 55 65 31 23 23 100 44 74 19 43 40 88 35 56 52 89 61 73 89 39 83 47 29 74 81 4 41 73 78 78 62 84 67 33
3 50 2492 57 68 74 44 99 72 96 57 94 48 89 73 70 86 92 7 91 17 46 60 64 17 97 71 76 12 72 34 29 6 81 72 95 38 67 83 80 81 45 10 90 97 5 14 86 41 98 27 52 77 93 10 55 96 66 68 88 62 21 78 60 93 61 45 77 71 63 5 85 23 56 87 53 10 20 79 79 10 39 57 26 76 65 83 36 58 11 98 24 79 82 85 32 9 22 46 27 25 30 9
4 50 2274 89 9 99 40 42 56 1 61 87 22 95 47 94 8 37 62 92 8 80 73 39 97 5 61 86 78 91 12 96 45 78 56 32 84 97 10 93 28 81 28 35 60 28 76 23 24 11 33 67 94 83 76 72 3 98 37 84 59 6 6 29 3 16 42 63 26 51 44 49 40 19 37 12 63 47 68 60 35 74 25 88 29 77 73 62 40 3 69 22 98 58 28 55 46 90 51 17 71 30 87
5 50 2672 55 49 96 27 73 81 97 87 43 20 68 29 99 59 50 16 98 26 41 40 28 78 81 32 94 53 11 5 19 17 87 50 80 98 92 17 79 32 90 37 93 60 83 88 72 17 38 67 24 5 76 60 95 72 91 72 27 14 33 65 74 15 61 66 1 53 88 39 89 39 78 95 86 13 84 84 77 4 32 33 52 52 75 36 69 92 82 28 44 30 85 83 71 45 56 1 65 21 58 58
6 50 2376 99 95 86 5 84 36 88 82 92 31 95 60 81 92 85 99 35 15 58 62 57 43 45 72 97 10 16 13 22 100 87 33 59 46 39 11 96 99 98 43 83 51 76 63 79 90 82 85 63 67 77 39 94 76 46 7 3 36 72 19 36 25 62 92 90 77 80 59 78 46 93 33 8 7 51 92 13 73 28 23 19 21 7 8 48 60 67 7 9 28 38 1 73 61 49 16 4 50 23 25
7 50 2427 94 56 56 96 92 6 87 59 99 86 53 64 76 56 85 78 93 45 91 87 95 99 96 60 81 16 61 32 34 91 65 41 73 77 28 2 98 99 86 38 79 94 39 25 57 22 88 63 97 96 19 100 84 13 41 40 18 95 8 63 78 78 89 70 74 78 24 41 77 85 1 55 38 85 32 61 68 64 10 94 17 17 45 56 64 77 30 14 63 43 13 25 70 55 23 30 83 38 62 36
8 50 2458 76 26 98 91 69 78 20 71 99 26 92 13 97 47 91 67 88 86 83 55 75 71 94 17 41 11 39 68 32 52 6 92 87 60 31 61 96 37 84 37 93 36 80 78 60 32 52 45 30 77 95 1 28 57 37 32 74 12 81 39 26 27 59 5 85 59 65 80 56 80 66 45 55 44 4 57 40 36 82 47 46 66 35 55 89 83 64 71 43 3 90 30 62 17 9 43 2 32 67 96
9 50 2507 96 82 93 51 23 58 99 86 3 44 9 6 63 49 38 54 94 47 72 55 82 72 71 33 75 46 78 74 33 22 97 19 95 83 85 94 67 59 12 39 87 96 61 71 57 32 98 99 21 37 66 72 89 39 50 7 58 92 86 41 55 95 80 63 34 35 90 13 81 43 79 80 20 16 43 20 25 55 65 75 47 65 24 79 88 64 92 59 41 80 56 100 53 40 91 26 70 67 42 17
