-n 50 -N 50 -m 0.8 -W 100 -C 20 -k 1 -d 0
0 50 1964 58 16 88 16 75 1 8 3 19 8 73 9 64 10 4 15 39 5 87 2 97 9 50 3 94 4 57 20 85 15 95 12 2 2 10 16 35 9 68 3 12 9 6 19 45 9 51 5 38 5 34 2 90 2 81 4 28 5 1 8 67 17 54 15 16 16 26 5 13 4 44 7 80 12 17 4 22 13 55 14 98 4 31 20 15 15 23 3 89 11 66 7 46 13 93 14 77 14 30 8
1 50 1929 51 19 64 18 9 3 4 15 19 10 1 13 33 20 81 15 26 18 5 19 42 10 32 14 63 20 100 20 89 7 11 19 30 8 80 4 62 20 6 4 37 6 70 3 36 2 67 14 43 9 17 9 83 16 16 6 53 7 28 12 66 3 2 11 73 9 29 17 98 19 15 20 38 8 94 6 22 8 92 13 82 20 99 14 46 18 85 3 52 18 88 3 25 10 91 2 23 19 34 2
2 50 1918 59 15 93 9 49 18 38 5 52 9 23 8 77 5 33 6 27 14 14 14 65 8 53 14 9 5 47 19 42 20 80 20 95 12 8 15 61 5 79 4 34 13 71 2 89 3 67 15 68 12 29 13 69 4 10 16 62 2 31 9 56 11 66 6 6 11 39 17 12 7 30 14 99 13 74 11 83 6 13 6 3 10 87 18 48 11 86 2 24 8 36 2 4 19 40 14 32 12 26 3
3 50 2044 81 18 88 16 79 15 5 8 74 16 59 2 73 20 27 16 7 14 57 10 64 9 44 3 33 15 86 19 89 3 1 1 41 8 31 7 13 10 40 8 68 14 72 8 12 8 54 18 76 4 24 19 36 17 85 13 47 5 99 18 91 5 70 17 17 12 49 16 34 20 46 5 52 14 82 7 67 18 25 14 66 1 78 12 65 2 83 4 53 19 26 9 8 17 9 3 55 2 14 13
4 50 2068 39 20 4 12 54 10 78 3 46 11 28 6 9 11 91 5 52 5 29 4 64 14 65 11 10 13 45 16 67 11 68 5 30 3 16 15 44 6 97 9 24 7 88 6 89 13 18 14 41 13 37 11 7 2 47 2 57 2 32 19 99 13 60 4 70 8 94 11 11 3 23 20 48 3 66 14 76 20 81 5 96 14 55 10 33 13 43 15 34 6 80 17 40 17 50 17 82 1 69 10
5 50 2019 20 17 36 12 1 8 94 15 21 11 80 6 91 16 65 2 85 6 90 6 22 6 68 2 64 16 40 14 16 2 45 4 57 16 4 16 30 9 52 9 74 2 75 9 95 5 14 8 2 13 89 6 49 16 6 2 27 7 7 15 63 3 55 12 51 7 53 4 48 17 13 15 77 20 42 7 92 15 23 3 96 18 79 8 61 2 11 8 86 8 98 14 66 3 3 8 5 9 83 3
6 50 2080 60 9 79 10 76 9 50 17 30 12 97 16 84 17 47 17 27 15 52 18 90 6 83 12 22 17 68 16 11 20 4 1 21 19 49 3 88 10 34 4 85 3 19 14 29 7 92 3 18 9 73 15 43 16 66 4 12 6 74 17 23 14 37 13 62 19 40 12 45 15 28 7 93 13 55 11 89 20 13 14 86 9 20 6 94 11 1 6 38 16 56 12 15 2 57 8 67 11 99 15
7 50 2139 89 12 20 9 3 1 60 11 40 5 63 13 56 4 30 20 75 7 87 10 31 13 50 5 77 3 17 7 8 5 1 20 97 12 19 1 66 3 28 1 33 19 7 11 88 1 70 10 67 1 51 4 83 8 26 11 96 4 25 10 29 8 81 9 93 15 59 12 76 20 2 5 69 1 72 4 99 1 82 6 45 12 78 1 74 6 48 6 92 20 35 17 11 13 49 20 64 8 53 1
8 50 1973 59 8 52 9 69 13 55 5 45 4 85 10 90 4 75 16 66 2 92 16 26 12 7 6 11 20 61 10 53 1 40 4 21 20 37 7 24 13 60 2 43 16 47 17 93 8 51 15 50 13 14 11 15 18 63 7 49 7 8 3 83 15 36 2 88 7 84 15 33 12 12 12 64 14 2 14 79 15 76 13 38 11 72 16 17 19 58 2 13 4 29 14 89 17 41 16 10 12 82 6
9 50 2126 17 3 39 15 98 6 73 3 9 5 59 18 75 8 19 8 64 8 93 6 14 2 95 13 22 10 25 11 47 13 37 8 63 2 26 15 57 7 31 7 6 6 82 13 49 1 18 13 91 2 32 7 24 19 60 9 67 19 51 9 76 18 77 2 68 15 80 19 69 1 79 17 71 7 84 7 23 13 78 3 87 5 7 11 97 17 96 11 42 8 92 20 28 18 5 3 3 15 53 8
