Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 1, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1311, BestFeasibleSol: 1311, GenAvgValue: 1212.51
Gen: 10, BestSol: 1562, BestFeasibleSol: 1562, GenAvgValue: 1559.33
Gen: 20, BestSol: 1566, BestFeasibleSol: 1566, GenAvgValue: 1559.32
Gen: 30, BestSol: 1566, BestFeasibleSol: 1566, GenAvgValue: 1563.32
Gen: 40, BestSol: 1606, BestFeasibleSol: 1606, GenAvgValue: 1603.04
Gen: 50, BestSol: 1606, BestFeasibleSol: 1606, GenAvgValue: 1603.18
Gen: 60, BestSol: 1606, BestFeasibleSol: 1606, GenAvgValue: 1603.18
Gen: 70, BestSol: 1632, BestFeasibleSol: 1632, GenAvgValue: 1629.1
Gen: 80, BestSol: 1632, BestFeasibleSol: 1632, GenAvgValue: 1629.1
Gen: 90, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1645.04
Gen: 100, BestSol: 1690, BestFeasibleSol: 1690, GenAvgValue: 1685
Gen: 110, BestSol: 1730, BestFeasibleSol: 1730, GenAvgValue: 1724.77
Gen: 120, BestSol: 1730, BestFeasibleSol: 1730, GenAvgValue: 1726.77
Gen: 130, BestSol: 1749, BestFeasibleSol: 1749, GenAvgValue: 1745.64
Gen: 140, BestSol: 1749, BestFeasibleSol: 1749, GenAvgValue: 1745.71
Gen: 150, BestSol: 1749, BestFeasibleSol: 1749, GenAvgValue: 1745.71
Gen: 160, BestSol: 1788, BestFeasibleSol: 1788, GenAvgValue: 1780.55
Gen: 170, BestSol: 1810, BestFeasibleSol: 1810, GenAvgValue: 1806.5
Gen: 180, BestSol: 1810, BestFeasibleSol: 1810, GenAvgValue: 1806.5
Gen: 190, BestSol: 1827, BestFeasibleSol: 1827, GenAvgValue: 1822.71
Gen: 200, BestSol: 1827, BestFeasibleSol: 1827, GenAvgValue: 1823.45
Gen: 210, BestSol: 1827, BestFeasibleSol: 1827, GenAvgValue: 1823.45
Gen: 220, BestSol: 1827, BestFeasibleSol: 1827, GenAvgValue: 1823.45
Gen: 230, BestSol: 1827, BestFeasibleSol: 1827, GenAvgValue: 1823.45
Gen: 240, BestSol: 1827, BestFeasibleSol: 1827, GenAvgValue: 1823.45
Gen: 250, BestSol: 1858, BestFeasibleSol: 1858, GenAvgValue: 1854.34
Gen: 260, BestSol: 1858, BestFeasibleSol: 1858, GenAvgValue: 1854.34
Gen: 270, BestSol: 1858, BestFeasibleSol: 1858, GenAvgValue: 1854.34
Gen: 280, BestSol: 1858, BestFeasibleSol: 1858, GenAvgValue: 1854.34
Gen: 290, BestSol: 1858, BestFeasibleSol: 1858, GenAvgValue: 1854.34
Gen: 300, BestSol: 1880, BestFeasibleSol: 1880, GenAvgValue: 1870.87
Gen: 310, BestSol: 1901, BestFeasibleSol: 1901, GenAvgValue: 1877.42
Gen: 320, BestSol: 1901, BestFeasibleSol: 1901, GenAvgValue: 1897.2
Gen: 330, BestSol: 1901, BestFeasibleSol: 1901, GenAvgValue: 1897.2
Gen: 340, BestSol: 1901, BestFeasibleSol: 1901, GenAvgValue: 1897.2
Gen: 350, BestSol: 1901, BestFeasibleSol: 1901, GenAvgValue: 1897.2
Gen: 360, BestSol: 1901, BestFeasibleSol: 1901, GenAvgValue: 1897.2
Gen: 370, BestSol: 1927, BestFeasibleSol: 1927, GenAvgValue: 1923.11
Gen: 380, BestSol: 1927, BestFeasibleSol: 1927, GenAvgValue: 1923.11
Gen: 390, BestSol: 1977, BestFeasibleSol: 1977, GenAvgValue: 1972.95
Gen: 400, BestSol: 2001, BestFeasibleSol: 2001, GenAvgValue: 1974.71
Gen: 410, BestSol: 2001, BestFeasibleSol: 2001, GenAvgValue: 1996.87
Gen: 420, BestSol: 2001, BestFeasibleSol: 2001, GenAvgValue: 1996.87
Gen: 430, BestSol: 2050, BestFeasibleSol: 2050, GenAvgValue: 2045.7
Gen: 440, BestSol: 2051, BestFeasibleSol: 2051, GenAvgValue: 2045.77
Gen: 450, BestSol: 2051, BestFeasibleSol: 2051, GenAvgValue: 2046.7
Gen: 460, BestSol: 2051, BestFeasibleSol: 2051, GenAvgValue: 2046.65
Gen: 470, BestSol: 2051, BestFeasibleSol: 2051, GenAvgValue: 2046.7
Gen: 480, BestSol: 2051, BestFeasibleSol: 2051, GenAvgValue: 2046.7
Gen: 490, BestSol: 2081, BestFeasibleSol: 2081, GenAvgValue: 2046.84
Total best: 2094
FirstFeasibleIteration: 1
Time: 0.258154
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1203, BestFeasibleSol: 1203, GenAvgValue: 1102.46
Gen: 10, BestSol: 1238, BestFeasibleSol: 1238, GenAvgValue: 1236.52
Gen: 20, BestSol: 1249, BestFeasibleSol: 1249, GenAvgValue: 1247.48
Gen: 30, BestSol: 1249, BestFeasibleSol: 1249, GenAvgValue: 1247.48
Gen: 40, BestSol: 1304, BestFeasibleSol: 1304, GenAvgValue: 1298.37
Gen: 50, BestSol: 1304, BestFeasibleSol: 1304, GenAvgValue: 1302.3
Gen: 60, BestSol: 1320, BestFeasibleSol: 1320, GenAvgValue: 1314.46
Gen: 70, BestSol: 1369, BestFeasibleSol: 1369, GenAvgValue: 1333.21
Gen: 80, BestSol: 1412, BestFeasibleSol: 1412, GenAvgValue: 1409.94
Gen: 90, BestSol: 1412, BestFeasibleSol: 1412, GenAvgValue: 1409.94
Gen: 100, BestSol: 1468, BestFeasibleSol: 1468, GenAvgValue: 1465.75
Gen: 110, BestSol: 1507, BestFeasibleSol: 1507, GenAvgValue: 1481.78
Gen: 120, BestSol: 1507, BestFeasibleSol: 1507, GenAvgValue: 1504.62
Gen: 130, BestSol: 1550, BestFeasibleSol: 1550, GenAvgValue: 1547.48
Gen: 140, BestSol: 1592, BestFeasibleSol: 1592, GenAvgValue: 1588.22
Gen: 150, BestSol: 1610, BestFeasibleSol: 1610, GenAvgValue: 1607.28
Gen: 160, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1645.15
Gen: 170, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1645.15
Gen: 180, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1645.15
Gen: 190, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1645.15
Gen: 200, BestSol: 1648, BestFeasibleSol: 1648, GenAvgValue: 1645.15
Gen: 210, BestSol: 1658, BestFeasibleSol: 1658, GenAvgValue: 1655.05
Gen: 220, BestSol: 1689, BestFeasibleSol: 1689, GenAvgValue: 1685.97
Gen: 230, BestSol: 1713, BestFeasibleSol: 1713, GenAvgValue: 1688.47
Gen: 240, BestSol: 1744, BestFeasibleSol: 1744, GenAvgValue: 1740.83
Gen: 250, BestSol: 1772, BestFeasibleSol: 1772, GenAvgValue: 1768.74
Gen: 260, BestSol: 1772, BestFeasibleSol: 1772, GenAvgValue: 1768.69
Gen: 270, BestSol: 1792, BestFeasibleSol: 1792, GenAvgValue: 1788.67
Gen: 280, BestSol: 1821, BestFeasibleSol: 1821, GenAvgValue: 1790.7
Gen: 290, BestSol: 1821, BestFeasibleSol: 1821, GenAvgValue: 1817.58
Gen: 300, BestSol: 1821, BestFeasibleSol: 1821, GenAvgValue: 1817.58
Gen: 310, BestSol: 1821, BestFeasibleSol: 1821, GenAvgValue: 1817.58
Gen: 320, BestSol: 1834, BestFeasibleSol: 1834, GenAvgValue: 1830.44
Gen: 330, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.46
Gen: 340, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.46
Gen: 350, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.46
Gen: 360, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.34
Gen: 370, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.46
Gen: 380, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.46
Gen: 390, BestSol: 1857, BestFeasibleSol: 1857, GenAvgValue: 1853.46
Gen: 400, BestSol: 1877, BestFeasibleSol: 1877, GenAvgValue: 1855.28
Gen: 410, BestSol: 1877, BestFeasibleSol: 1877, GenAvgValue: 1873.39
Gen: 420, BestSol: 1877, BestFeasibleSol: 1877, GenAvgValue: 1873.3
Gen: 430, BestSol: 1921, BestFeasibleSol: 1921, GenAvgValue: 1917.24
Gen: 440, BestSol: 1921, BestFeasibleSol: 1921, GenAvgValue: 1917.24
Gen: 450, BestSol: 1921, BestFeasibleSol: 1921, GenAvgValue: 1917.24
Gen: 460, BestSol: 1921, BestFeasibleSol: 1921, GenAvgValue: 1917.38
Gen: 470, BestSol: 1921, BestFeasibleSol: 1921, GenAvgValue: 1917.24
Gen: 480, BestSol: 1928, BestFeasibleSol: 1928, GenAvgValue: 1917.27
Gen: 490, BestSol: 1928, BestFeasibleSol: 1928, GenAvgValue: 1924.1
Total best: 1928
FirstFeasibleIteration: 5
Time: 0.237976
Input file: instances/_uf250-02.cnf
Gen: 0, BestSol: 977, BestFeasibleSol: 977, GenAvgValue: 1219.68
Gen: 10, BestSol: 1058, BestFeasibleSol: 1058, GenAvgValue: 1057.1
Gen: 20, BestSol: 1058, BestFeasibleSol: 1058, GenAvgValue: 1057.12
Gen: 30, BestSol: 1058, BestFeasibleSol: 1058, GenAvgValue: 1057.12
Gen: 40, BestSol: 1058, BestFeasibleSol: 1058, GenAvgValue: 1057.12
Gen: 50, BestSol: 1058, BestFeasibleSol: 1058, GenAvgValue: 1057.12
Gen: 60, BestSol: 1102, BestFeasibleSol: 1102, GenAvgValue: 1100.97
Gen: 70, BestSol: 1102, BestFeasibleSol: 1102, GenAvgValue: 1100.97
Gen: 80, BestSol: 1102, BestFeasibleSol: 1102, GenAvgValue: 1100.97
Gen: 90, BestSol: 1102, BestFeasibleSol: 1102, GenAvgValue: 1100.97
Gen: 100, BestSol: 1141, BestFeasibleSol: 1141, GenAvgValue: 1131.9
Gen: 110, BestSol: 1187, BestFeasibleSol: 1187, GenAvgValue: 1178.74
Gen: 120, BestSol: 1270, BestFeasibleSol: 1270, GenAvgValue: 1268.41
Gen: 130, BestSol: 1284, BestFeasibleSol: 1284, GenAvgValue: 1282.37
Gen: 140, BestSol: 1322, BestFeasibleSol: 1322, GenAvgValue: 1318.8
Gen: 150, BestSol: 1374, BestFeasibleSol: 1374, GenAvgValue: 1365.72
Gen: 160, BestSol: 1374, BestFeasibleSol: 1374, GenAvgValue: 1371.94
Gen: 170, BestSol: 1374, BestFeasibleSol: 1374, GenAvgValue: 1372.07
Gen: 180, BestSol: 1374, BestFeasibleSol: 1374, GenAvgValue: 1372.07
Gen: 190, BestSol: 1419, BestFeasibleSol: 1419, GenAvgValue: 1416.83
