Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 30, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1298, BestFeasibleSol: 1298, GenAvgValue: 1296.83
Gen: 10, BestSol: 1411, BestFeasibleSol: 1411, GenAvgValue: 1375.02
Gen: 20, BestSol: 1411, BestFeasibleSol: 1411, GenAvgValue: 1375.01
Gen: 30, BestSol: 1411, BestFeasibleSol: 1411, GenAvgValue: 1375.02
Gen: 40, BestSol: 1411, BestFeasibleSol: 1411, GenAvgValue: 1375.02
Gen: 50, BestSol: 1442, BestFeasibleSol: 1442, GenAvgValue: 1402.92
Gen: 60, BestSol: 1480, BestFeasibleSol: 1480, GenAvgValue: 1431.74
Gen: 70, BestSol: 1480, BestFeasibleSol: 1480, GenAvgValue: 1436.99
Gen: 80, BestSol: 1480, BestFeasibleSol: 1480, GenAvgValue: 1437.12
Gen: 90, BestSol: 1510, BestFeasibleSol: 1510, GenAvgValue: 1460.92
Gen: 100, BestSol: 1537, BestFeasibleSol: 1537, GenAvgValue: 1488.42
Gen: 110, BestSol: 1537, BestFeasibleSol: 1537, GenAvgValue: 1488.42
Gen: 120, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1496.89
Gen: 130, BestSol: 1570, BestFeasibleSol: 1570, GenAvgValue: 1518.12
Gen: 140, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.41
Gen: 150, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 160, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 170, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 180, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.37
Gen: 190, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 200, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 210, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 220, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.42
Gen: 230, BestSol: 1577, BestFeasibleSol: 1577, GenAvgValue: 1524.56
Gen: 240, BestSol: 1587, BestFeasibleSol: 1587, GenAvgValue: 1533.28
Gen: 250, BestSol: 1595, BestFeasibleSol: 1595, GenAvgValue: 1540.62
Gen: 260, BestSol: 1642, BestFeasibleSol: 1642, GenAvgValue: 1582.92
Gen: 270, BestSol: 1660, BestFeasibleSol: 1660, GenAvgValue: 1599.12
Gen: 280, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1644.12
Gen: 290, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1644.11
Gen: 300, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1644.12
Gen: 310, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1644.12
Gen: 320, BestSol: 1710, BestFeasibleSol: 1710, GenAvgValue: 1644.12
Gen: 330, BestSol: 1752, BestFeasibleSol: 1752, GenAvgValue: 1678.14
Gen: 340, BestSol: 1800, BestFeasibleSol: 1800, GenAvgValue: 1725.12
Gen: 350, BestSol: 1800, BestFeasibleSol: 1800, GenAvgValue: 1725.09
Gen: 360, BestSol: 1831, BestFeasibleSol: 1831, GenAvgValue: 1727.38
Gen: 370, BestSol: 1831, BestFeasibleSol: 1831, GenAvgValue: 1752.92
Gen: 380, BestSol: 1878, BestFeasibleSol: 1878, GenAvgValue: 1789.51
Gen: 390, BestSol: 1942, BestFeasibleSol: 1942, GenAvgValue: 1852.92
Gen: 400, BestSol: 1967, BestFeasibleSol: 1967, GenAvgValue: 1875.29
Gen: 410, BestSol: 1967, BestFeasibleSol: 1967, GenAvgValue: 1875.42
Gen: 420, BestSol: 1967, BestFeasibleSol: 1967, GenAvgValue: 1875.42
Gen: 430, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Gen: 440, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Gen: 450, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Gen: 460, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Gen: 470, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Gen: 480, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Gen: 490, BestSol: 1982, BestFeasibleSol: 1982, GenAvgValue: 1888.92
Total best: 1982
FirstFeasibleIteration: 1
Time: 0.237806
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1024, BestFeasibleSol: 1024, GenAvgValue: 1176.99
Gen: 10, BestSol: 1051, BestFeasibleSol: 1051, GenAvgValue: 1038.43
Gen: 20, BestSol: 1051, BestFeasibleSol: 1051, GenAvgValue: 1038.43
Gen: 30, BestSol: 1138, BestFeasibleSol: 1138, GenAvgValue: 1115.85
Gen: 40, BestSol: 1186, BestFeasibleSol: 1186, GenAvgValue: 1120.57
Gen: 50, BestSol: 1340, BestFeasibleSol: 1340, GenAvgValue: 1258.3
Gen: 60, BestSol: 1340, BestFeasibleSol: 1340, GenAvgValue: 1298.53
Gen: 70, BestSol: 1340, BestFeasibleSol: 1340, GenAvgValue: 1298.37
Gen: 80, BestSol: 1357, BestFeasibleSol: 1357, GenAvgValue: 1313.83
Gen: 90, BestSol: 1357, BestFeasibleSol: 1357, GenAvgValue: 1313.83
Gen: 100, BestSol: 1385, BestFeasibleSol: 1385, GenAvgValue: 1339.03
Gen: 110, BestSol: 1385, BestFeasibleSol: 1385, GenAvgValue: 1339.03
Gen: 120, BestSol: 1434, BestFeasibleSol: 1434, GenAvgValue: 1383.12
Gen: 130, BestSol: 1434, BestFeasibleSol: 1434, GenAvgValue: 1383.13
Gen: 140, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1386.73
Gen: 150, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1386.73
Gen: 160, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1386.73
Gen: 170, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1386.73
Gen: 180, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1386.73
Gen: 190, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1386.73
Gen: 200, BestSol: 1447, BestFeasibleSol: 1447, GenAvgValue: 1394.83
Gen: 210, BestSol: 1447, BestFeasibleSol: 1447, GenAvgValue: 1394.83
Gen: 220, BestSol: 1466, BestFeasibleSol: 1466, GenAvgValue: 1394.83
Gen: 230, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1453.92
Gen: 240, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1459.63
Gen: 250, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1459.63
Gen: 260, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1459.63
Gen: 270, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1459.63
Gen: 280, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1459.63
Gen: 290, BestSol: 1519, BestFeasibleSol: 1519, GenAvgValue: 1459.63
Gen: 300, BestSol: 1569, BestFeasibleSol: 1569, GenAvgValue: 1503.94
Gen: 310, BestSol: 1569, BestFeasibleSol: 1569, GenAvgValue: 1504.63
Gen: 320, BestSol: 1569, BestFeasibleSol: 1569, GenAvgValue: 1504.63
Gen: 330, BestSol: 1610, BestFeasibleSol: 1610, GenAvgValue: 1541.53
