Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 15, Cross: 21, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1296, BestFeasibleSol: 1296, GenAvgValue: 1252.99
Gen: 10, BestSol: 1411, BestFeasibleSol: 1411, GenAvgValue: 1388.21
Gen: 20, BestSol: 1411, BestFeasibleSol: 1411, GenAvgValue: 1388.1
Gen: 30, BestSol: 1426, BestFeasibleSol: 1426, GenAvgValue: 1389.26
Gen: 40, BestSol: 1449, BestFeasibleSol: 1449, GenAvgValue: 1424.31
Gen: 50, BestSol: 1450, BestFeasibleSol: 1450, GenAvgValue: 1425.26
Gen: 60, BestSol: 1496, BestFeasibleSol: 1496, GenAvgValue: 1428.33
Gen: 70, BestSol: 1496, BestFeasibleSol: 1496, GenAvgValue: 1468.96
Gen: 80, BestSol: 1496, BestFeasibleSol: 1496, GenAvgValue: 1468.96
Gen: 90, BestSol: 1496, BestFeasibleSol: 1496, GenAvgValue: 1468.96
Gen: 100, BestSol: 1538, BestFeasibleSol: 1538, GenAvgValue: 1508.86
Gen: 110, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 120, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 130, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 140, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 150, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 160, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 170, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.36
Gen: 180, BestSol: 1548, BestFeasibleSol: 1548, GenAvgValue: 1518.25
Gen: 190, BestSol: 1570, BestFeasibleSol: 1570, GenAvgValue: 1539.26
Gen: 200, BestSol: 1570, BestFeasibleSol: 1570, GenAvgValue: 1539.26
Gen: 210, BestSol: 1583, BestFeasibleSol: 1583, GenAvgValue: 1551.61
Gen: 220, BestSol: 1615, BestFeasibleSol: 1615, GenAvgValue: 1582.01
Gen: 230, BestSol: 1615, BestFeasibleSol: 1615, GenAvgValue: 1582.01
Gen: 240, BestSol: 1679, BestFeasibleSol: 1679, GenAvgValue: 1642.81
Gen: 250, BestSol: 1705, BestFeasibleSol: 1705, GenAvgValue: 1666.63
Gen: 260, BestSol: 1705, BestFeasibleSol: 1705, GenAvgValue: 1667.51
Gen: 270, BestSol: 1705, BestFeasibleSol: 1705, GenAvgValue: 1667.4
Gen: 280, BestSol: 1750, BestFeasibleSol: 1750, GenAvgValue: 1707.41
Gen: 290, BestSol: 1760, BestFeasibleSol: 1760, GenAvgValue: 1719.76
Gen: 300, BestSol: 1760, BestFeasibleSol: 1760, GenAvgValue: 1719.76
Gen: 310, BestSol: 1802, BestFeasibleSol: 1802, GenAvgValue: 1759.66
Gen: 320, BestSol: 1802, BestFeasibleSol: 1802, GenAvgValue: 1759.66
Gen: 330, BestSol: 1802, BestFeasibleSol: 1802, GenAvgValue: 1759.66
Gen: 340, BestSol: 1812, BestFeasibleSol: 1812, GenAvgValue: 1769.16
Gen: 350, BestSol: 1833, BestFeasibleSol: 1833, GenAvgValue: 1789.11
Gen: 360, BestSol: 1833, BestFeasibleSol: 1833, GenAvgValue: 1789.11
Gen: 370, BestSol: 1840, BestFeasibleSol: 1840, GenAvgValue: 1795.76
Gen: 380, BestSol: 1840, BestFeasibleSol: 1840, GenAvgValue: 1795.76
Gen: 390, BestSol: 1840, BestFeasibleSol: 1840, GenAvgValue: 1795.76
Gen: 400, BestSol: 1840, BestFeasibleSol: 1840, GenAvgValue: 1795.76
Gen: 410, BestSol: 1870, BestFeasibleSol: 1870, GenAvgValue: 1798.26
Gen: 420, BestSol: 1870, BestFeasibleSol: 1870, GenAvgValue: 1824.26
Gen: 430, BestSol: 1880, BestFeasibleSol: 1880, GenAvgValue: 1833.76
Gen: 440, BestSol: 1880, BestFeasibleSol: 1880, GenAvgValue: 1833.76
Gen: 450, BestSol: 1912, BestFeasibleSol: 1912, GenAvgValue: 1864.06
Gen: 460, BestSol: 1912, BestFeasibleSol: 1912, GenAvgValue: 1864.08
Gen: 470, BestSol: 1919, BestFeasibleSol: 1919, GenAvgValue: 1864.93
Gen: 480, BestSol: 1954, BestFeasibleSol: 1954, GenAvgValue: 1902.78
Gen: 490, BestSol: 1954, BestFeasibleSol: 1954, GenAvgValue: 1904.06
Total best: 1954
FirstFeasibleIteration: 2
Time: 0.238466
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1132, BestFeasibleSol: 1132, GenAvgValue: 1251.08
Gen: 10, BestSol: 1386, BestFeasibleSol: 1386, GenAvgValue: 1363.33
Gen: 20, BestSol: 1386, BestFeasibleSol: 1386, GenAvgValue: 1363.33
Gen: 30, BestSol: 1386, BestFeasibleSol: 1386, GenAvgValue: 1363.33
Gen: 40, BestSol: 1386, BestFeasibleSol: 1386, GenAvgValue: 1363.33
Gen: 50, BestSol: 1386, BestFeasibleSol: 1386, GenAvgValue: 1363.33
Gen: 60, BestSol: 1386, BestFeasibleSol: 1386, GenAvgValue: 1363.33
Gen: 70, BestSol: 1391, BestFeasibleSol: 1391, GenAvgValue: 1368.08
Gen: 80, BestSol: 1513, BestFeasibleSol: 1513, GenAvgValue: 1441.63
Gen: 90, BestSol: 1552, BestFeasibleSol: 1552, GenAvgValue: 1521.03
Gen: 100, BestSol: 1647, BestFeasibleSol: 1647, GenAvgValue: 1567.74
Gen: 110, BestSol: 1647, BestFeasibleSol: 1647, GenAvgValue: 1611.28
Gen: 120, BestSol: 1647, BestFeasibleSol: 1647, GenAvgValue: 1611.28
Gen: 130, BestSol: 1678, BestFeasibleSol: 1678, GenAvgValue: 1611.39
