-n 50 -N 50 -m 0.8 -W 100 -C 100 -k 0.75 -d -1
0 50 1381 3 69 6 8 1 67 44 33 19 1 15 98 4 86 29 80 53 60 5 63 59 93 33 33 86 86 24 36 36 42 43 75 40 5 17 49 61 12 9 57 47 66 14 55 28 23 11 6 22 4 63 55 7 24 96 92 60 79 13 31 80 52 31 25 10 28 25 44 38 72 52 26 35 23 2 26 8 69 82 51 68 5 45 85 21 49 12 98 46 78 94 35 69 32 18 56 16 30 27 63
1 50 1619 1 93 83 44 7 50 8 28 77 94 67 59 30 33 94 85 76 55 15 70 12 61 54 82 13 59 6 53 61 64 16 32 90 53 3 17 97 14 31 28 32 5 43 35 56 14 35 23 2 1 4 36 11 18 46 59 48 11 42 2 65 63 39 35 18 38 26 44 37 81 79 97 49 100 14 1 27 48 34 48 9 89 91 45 45 58 28 16 92 43 58 81 17 29 21 81 47 67 68 89
2 50 1664 5 48 98 89 1 50 19 16 3 6 79 67 21 39 70 95 2 64 12 71 41 54 11 86 58 50 46 64 17 76 100 11 80 81 39 52 10 74 9 15 51 10 25 89 15 35 89 49 88 81 18 82 50 86 7 62 78 13 4 32 6 3 24 78 67 15 90 12 77 37 47 97 8 86 29 42 13 80 16 75 31 38 56 15 71 82 53 71 45 59 43 68 96 29 33 68 37 33 92 52
3 50 1534 11 94 43 65 2 28 35 50 9 16 19 23 1 32 99 4 79 2 21 65 81 62 56 11 68 39 17 84 15 87 60 10 4 66 5 47 89 12 8 42 40 4 18 54 71 27 47 29 24 41 59 79 13 31 30 30 10 38 27 87 31 58 3 40 66 18 45 52 16 39 38 33 64 53 26 4 22 9 91 71 53 47 42 81 14 99 49 28 12 63 33 69 78 95 97 54 7 45 70 48
4 50 1729 9 98 17 46 23 37 43 66 28 83 1 14 45 90 10 74 6 3 29 10 34 64 7 23 67 53 47 92 97 14 65 37 3 50 2 96 66 76 60 57 30 8 4 83 71 89 61 29 37 69 94 20 58 68 26 70 5 85 36 88 11 43 98 37 74 97 21 98 59 82 70 80 90 98 31 26 72 94 20 83 38 96 63 4 8 58 83 17 55 45 12 75 76 85 13 55 91 84 96 77
5 50 1624 39 72 85 26 27 43 17 35 3 83 18 59 78 62 47 20 76 30 50 3 96 22 31 50 1 6 2 30 91 82 44 55 58 41 23 37 67 57 41 87 92 27 56 50 9 87 15 81 8 45 99 24 30 8 73 86 52 85 6 29 62 80 10 61 21 96 82 4 12 24 25 44 51 47 61 5 19 66 5 28 4 2 40 81 11 70 45 95 97 3 38 18 7 48 36 49 54 64 16 41
6 50 1712 16 55 35 73 58 86 1 85 12 71 85 27 2 50 38 48 89 61 50 18 37 28 40 73 3 41 19 92 49 82 93 35 59 73 66 74 4 38 97 93 70 86 98 44 32 25 57 46 9 10 25 92 20 27 30 66 81 23 11 34 5 80 24 8 56 45 65 91 62 90 7 27 60 66 53 17 17 15 10 15 47 64 15 45 13 88 61 12 34 69 72 38 82 62 95 10 8 30 69 63
7 50 1559 3 47 51 88 1 53 6 100 2 65 33 12 41 47 58 75 37 100 44 92 17 4 4 22 7 13 87 90 16 77 19 62 9 67 32 63 91 78 48 75 86 29 28 44 34 37 25 51 56 45 55 98 68 12 85 55 72 55 27 40 75 49 10 19 18 16 39 21 81 81 23 82 14 80 12 8 47 53 54 36 5 10 13 50 82 15 93 40 42 46 11 78 26 8 79 29 24 7 59 79
8 50 1640 2 98 5 10 10 82 53 25 62 60 30 32 9 14 6 10 87 44 7 85 24 96 34 3 17 1 46 25 1 80 67 12 25 96 3 76 61 22 47 98 14 16 37 10 42 57 49 67 70 68 39 34 11 21 4 92 99 44 19 43 40 57 8 19 90 39 64 95 72 10 22 96 63 17 32 10 91 45 95 22 86 18 98 45 27 79 16 59 12 9 26 52 20 62 71 31 68 31 69 51
9 50 1656 2 77 20 96 19 97 1 59 11 57 44 81 30 27 4 3 13 50 36 81 63 50 94 34 42 66 18 45 76 62 91 77 3 76 5 33 49 86 48 22 47 81 95 70 59 29 21 34 26 37 37 97 53 66 16 43 25 43 80 14 10 57 71 46 55 11 8 17 6 2 57 22 86 83 84 42 79 11 31 27 60 9 29 32 17 60 27 51 85 48 41 78 89 45 7 8 28 76 73 51
