-n 50 -N 50 -m 0.8 -W 100 -C 100 -k 2.25 -d -1
0 50 1148 1 67 11 6 14 2 3 83 2 27 4 36 41 54 9 99 5 44 6 56 15 58 10 48 22 15 7 53 39 99 19 18 8 91 55 87 31 21 30 95 13 65 57 56 24 53 12 51 29 67 60 66 66 43 18 7 17 31 32 25 16 100 37 75 27 49 34 50 36 9 28 27 26 4 82 51 23 28 20 27 59 68 21 13 25 82 48 80 38 57 35 19 46 14 51 9 67 46 56 77
1 50 1264 1 98 3 40 7 10 4 51 12 5 2 80 5 68 9 45 24 38 6 61 8 29 28 89 10 60 23 93 19 26 13 18 11 100 26 68 77 87 59 29 16 30 67 93 47 49 14 67 51 22 25 38 20 76 17 59 61 1 85 41 31 45 15 74 65 13 30 87 90 57 36 81 21 6 18 52 33 34 34 28 64 19 32 74 70 99 41 15 22 54 40 100 52 89 39 15 53 16 45 57
2 50 1209 1 94 2 44 7 1 5 73 18 85 6 25 8 60 21 74 3 42 12 42 4 26 11 85 13 64 15 81 48 59 14 15 17 36 25 62 22 74 9 87 31 52 20 21 10 100 54 54 29 31 30 88 41 47 19 80 16 88 27 29 38 3 26 18 35 25 24 31 32 94 28 17 42 82 80 49 93 25 58 1 61 93 69 71 50 44 68 22 76 49 47 5 23 44 45 42 43 98 36 41
3 50 1232 1 76 3 21 9 93 2 88 10 22 6 10 8 6 4 2 7 34 5 94 16 49 55 69 13 24 48 46 77 37 14 39 24 65 26 99 33 93 11 21 32 55 17 51 18 58 52 16 12 71 36 23 20 5 39 66 96 47 35 87 15 24 41 56 21 60 43 51 63 15 40 91 71 62 29 73 23 62 31 88 37 13 50 69 22 56 58 72 53 21 19 23 62 15 30 28 79 72 25 89
4 50 1225 1 42 24 30 2 46 4 40 3 88 7 83 74 7 6 36 8 91 18 64 27 11 9 96 68 68 12 97 11 45 5 5 10 75 13 28 20 3 30 68 14 54 47 81 34 17 26 22 15 39 21 50 16 24 22 24 43 16 41 11 28 8 33 84 31 64 36 6 29 35 99 67 25 4 23 84 46 5 86 1 37 10 59 45 19 80 54 69 45 99 17 23 40 100 55 94 67 73 72 87
5 50 1204 4 26 3 52 1 12 2 50 7 47 8 97 6 64 5 41 10 52 41 27 12 47 36 22 14 39 37 44 17 81 13 29 50 91 11 17 45 67 74 25 16 22 29 94 78 20 18 94 79 39 15 81 23 47 19 65 21 70 20 15 42 68 27 27 9 19 40 84 26 32 24 8 55 98 28 90 48 69 22 12 59 37 25 28 33 72 30 65 38 29 53 6 72 2 44 46 31 7 85 90
6 50 1200 1 17 3 12 2 16 17 32 4 7 5 52 14 15 6 88 8 6 25 93 13 26 11 57 18 96 24 66 7 17 26 59 19 80 15 49 29 18 10 34 22 65 16 61 9 30 31 30 65 20 32 44 23 91 49 91 20 5 12 87 28 100 41 65 30 78 43 46 95 34 37 67 50 14 36 10 52 20 48 78 59 90 34 12 53 36 60 13 66 42 54 26 27 59 46 73 85 92 21 78
7 50 1334 1 66 2 100 8 77 3 65 7 45 4 39 6 13 12 24 13 22 5 33 9 26 54 71 90 48 10 63 32 61 14 95 15 65 50 19 98 4 11 43 30 4 41 54 18 43 21 57 23 67 31 46 38 33 33 13 26 9 20 33 47 31 25 82 27 75 63 70 22 22 83 12 17 56 58 1 39 2 19 61 49 2 93 50 16 70 71 17 66 27 60 12 42 24 24 96 86 76 36 98
8 50 1277 2 69 1 12 3 25 35 62 7 36 4 18 9 65 6 99 5 73 37 69 18 68 8 12 62 72 23 84 11 30 14 12 10 80 45 59 27 13 13 68 83 94 19 64 46 32 15 50 39 69 34 99 32 97 16 8 50 68 12 52 58 39 25 79 21 21 81 51 17 50 89 64 20 80 33 87 22 72 75 34 30 37 42 14 48 74 73 32 26 23 31 32 97 36 38 61 29 1 56 22
9 50 1240 3 48 2 13 1 1 4 100 6 55 5 29 10 20 7 81 8 99 11 75 30 62 9 48 19 90 16 68 12 5 14 13 29 11 70 42 18 31 32 74 17 69 44 9 25 81 22 32 49 88 39 63 26 63 21 71 20 57 81 85 13 62 61 26 31 48 24 18 36 88 68 35 27 2 100 34 51 80 89 27 34 19 15 33 23 89 59 10 76 23 38 1 41 31 40 16 47 18 28 58
