Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 15, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1817, BestFeasibleSol: 0, GenAvgValue: 1309.2
Gen: 10, BestSol: 1679, BestFeasibleSol: 1679, GenAvgValue: 1632.79
Gen: 20, BestSol: 1679, BestFeasibleSol: 1679, GenAvgValue: 1632.95
Gen: 30, BestSol: 1728, BestFeasibleSol: 1728, GenAvgValue: 1678.52
Gen: 40, BestSol: 1728, BestFeasibleSol: 1728, GenAvgValue: 1678.52
Gen: 50, BestSol: 1766, BestFeasibleSol: 1766, GenAvgValue: 1714
Gen: 60, BestSol: 1766, BestFeasibleSol: 1766, GenAvgValue: 1713.86
Gen: 70, BestSol: 1766, BestFeasibleSol: 1766, GenAvgValue: 1713.86
Gen: 80, BestSol: 1766, BestFeasibleSol: 1766, GenAvgValue: 1713.86
Gen: 90, BestSol: 1812, BestFeasibleSol: 1812, GenAvgValue: 1756.51
Gen: 100, BestSol: 1812, BestFeasibleSol: 1812, GenAvgValue: 1756.64
Gen: 110, BestSol: 1823, BestFeasibleSol: 1823, GenAvgValue: 1766.87
Gen: 120, BestSol: 1823, BestFeasibleSol: 1823, GenAvgValue: 1766.87
Gen: 130, BestSol: 1823, BestFeasibleSol: 1823, GenAvgValue: 1766.87
Gen: 140, BestSol: 1823, BestFeasibleSol: 1823, GenAvgValue: 1766.87
Gen: 150, BestSol: 1838, BestFeasibleSol: 1838, GenAvgValue: 1780.82
Gen: 160, BestSol: 1838, BestFeasibleSol: 1838, GenAvgValue: 1780.82
Gen: 170, BestSol: 1896, BestFeasibleSol: 1896, GenAvgValue: 1820.01
Gen: 180, BestSol: 1979, BestFeasibleSol: 1979, GenAvgValue: 1911.95
Gen: 190, BestSol: 1999, BestFeasibleSol: 1999, GenAvgValue: 1928.15
Gen: 200, BestSol: 2021, BestFeasibleSol: 2021, GenAvgValue: 1951.01
Gen: 210, BestSol: 2021, BestFeasibleSol: 2021, GenAvgValue: 1951.01
Gen: 220, BestSol: 2091, BestFeasibleSol: 2091, GenAvgValue: 2008.14
Gen: 230, BestSol: 2091, BestFeasibleSol: 2091, GenAvgValue: 2016.11
Gen: 240, BestSol: 2091, BestFeasibleSol: 2091, GenAvgValue: 2016.11
Gen: 250, BestSol: 2091, BestFeasibleSol: 2091, GenAvgValue: 2016.11
Gen: 260, BestSol: 2131, BestFeasibleSol: 2131, GenAvgValue: 2053.31
Gen: 270, BestSol: 2131, BestFeasibleSol: 2131, GenAvgValue: 2053.09
Gen: 280, BestSol: 2131, BestFeasibleSol: 2131, GenAvgValue: 2053.31
Gen: 290, BestSol: 2131, BestFeasibleSol: 2131, GenAvgValue: 2053.31
Gen: 300, BestSol: 2131, BestFeasibleSol: 2131, GenAvgValue: 2053.38
Gen: 310, BestSol: 2142, BestFeasibleSol: 2142, GenAvgValue: 2063.61
Gen: 320, BestSol: 2142, BestFeasibleSol: 2142, GenAvgValue: 2063.54
Gen: 330, BestSol: 2191, BestFeasibleSol: 2191, GenAvgValue: 2109.04
Gen: 340, BestSol: 2191, BestFeasibleSol: 2191, GenAvgValue: 2109.11
Gen: 350, BestSol: 2191, BestFeasibleSol: 2191, GenAvgValue: 2109.11
Gen: 360, BestSol: 2192, BestFeasibleSol: 2192, GenAvgValue: 2110.04
Gen: 370, BestSol: 2192, BestFeasibleSol: 2192, GenAvgValue: 2110.04
Gen: 380, BestSol: 2192, BestFeasibleSol: 2192, GenAvgValue: 2110.04
Gen: 390, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.66
Gen: 400, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.83
Gen: 410, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.54
Gen: 420, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.66
Gen: 430, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.66
Gen: 440, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.66
Gen: 450, BestSol: 2226, BestFeasibleSol: 2226, GenAvgValue: 2141.66
Gen: 460, BestSol: 2269, BestFeasibleSol: 2269, GenAvgValue: 2178.57
Gen: 470, BestSol: 2269, BestFeasibleSol: 2269, GenAvgValue: 2181.65
Gen: 480, BestSol: 2269, BestFeasibleSol: 2269, GenAvgValue: 2181.65
Gen: 490, BestSol: 2269, BestFeasibleSol: 2269, GenAvgValue: 2181.65
Total best: 2276
FirstFeasibleIteration: 1
Time: 0.243846
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1116, BestFeasibleSol: 1116, GenAvgValue: 1094.47
Gen: 10, BestSol: 1170, BestFeasibleSol: 1170, GenAvgValue: 1146.82
Gen: 20, BestSol: 1196, BestFeasibleSol: 1196, GenAvgValue: 1171
Gen: 30, BestSol: 1281, BestFeasibleSol: 1281, GenAvgValue: 1250.05
Gen: 40, BestSol: 1301, BestFeasibleSol: 1301, GenAvgValue: 1268.65
Gen: 50, BestSol: 1320, BestFeasibleSol: 1320, GenAvgValue: 1286.32
Gen: 60, BestSol: 1377, BestFeasibleSol: 1377, GenAvgValue: 1306.53
Gen: 70, BestSol: 1438, BestFeasibleSol: 1438, GenAvgValue: 1384.3
Gen: 80, BestSol: 1468, BestFeasibleSol: 1468, GenAvgValue: 1422.26
Gen: 90, BestSol: 1468, BestFeasibleSol: 1468, GenAvgValue: 1423.91
Gen: 100, BestSol: 1509, BestFeasibleSol: 1509, GenAvgValue: 1424.1
Gen: 110, BestSol: 1509, BestFeasibleSol: 1509, GenAvgValue: 1462.09
Gen: 120, BestSol: 1509, BestFeasibleSol: 1509, GenAvgValue: 1462.09
Gen: 130, BestSol: 1509, BestFeasibleSol: 1509, GenAvgValue: 1462.01
Gen: 140, BestSol: 1537, BestFeasibleSol: 1537, GenAvgValue: 1488.13
