Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 45, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1458, BestFeasibleSol: 1458, GenAvgValue: 1350.78
Gen: 10, BestSol: 1649, BestFeasibleSol: 1649, GenAvgValue: 1575.54
Gen: 20, BestSol: 1649, BestFeasibleSol: 1649, GenAvgValue: 1606.12
Gen: 30, BestSol: 1649, BestFeasibleSol: 1649, GenAvgValue: 1606.12
Gen: 40, BestSol: 1704, BestFeasibleSol: 1704, GenAvgValue: 1657.27
Gen: 50, BestSol: 1744, BestFeasibleSol: 1744, GenAvgValue: 1693.98
Gen: 60, BestSol: 1756, BestFeasibleSol: 1756, GenAvgValue: 1704.79
Gen: 70, BestSol: 1760, BestFeasibleSol: 1760, GenAvgValue: 1709.35
Gen: 80, BestSol: 1760, BestFeasibleSol: 1760, GenAvgValue: 1709.35
Gen: 90, BestSol: 1809, BestFeasibleSol: 1809, GenAvgValue: 1754.26
Gen: 100, BestSol: 1809, BestFeasibleSol: 1809, GenAvgValue: 1754.92
Gen: 110, BestSol: 1809, BestFeasibleSol: 1809, GenAvgValue: 1754.92
Gen: 120, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1755.04
Gen: 130, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 140, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 150, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.5
Gen: 160, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 170, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 180, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 190, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 200, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.7
Gen: 210, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 220, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 230, BestSol: 1843, BestFeasibleSol: 1843, GenAvgValue: 1786.54
Gen: 240, BestSol: 1945, BestFeasibleSol: 1945, GenAvgValue: 1880.56
Gen: 250, BestSol: 1945, BestFeasibleSol: 1945, GenAvgValue: 1881.4
Gen: 260, BestSol: 1945, BestFeasibleSol: 1945, GenAvgValue: 1881.4
Gen: 270, BestSol: 1945, BestFeasibleSol: 1945, GenAvgValue: 1881.4
Gen: 280, BestSol: 1945, BestFeasibleSol: 1945, GenAvgValue: 1881.4
Gen: 290, BestSol: 1945, BestFeasibleSol: 1945, GenAvgValue: 1881.4
Gen: 300, BestSol: 1961, BestFeasibleSol: 1961, GenAvgValue: 1882.58
Gen: 310, BestSol: 1961, BestFeasibleSol: 1961, GenAvgValue: 1896.28
Gen: 320, BestSol: 2005, BestFeasibleSol: 2005, GenAvgValue: 1901.12
Gen: 330, BestSol: 2052, BestFeasibleSol: 2052, GenAvgValue: 1977.21
Gen: 340, BestSol: 2052, BestFeasibleSol: 2052, GenAvgValue: 1980.91
