Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 1, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1515, BestFeasibleSol: 0, GenAvgValue: 1160.92
Gen: 10, BestSol: 1519, BestFeasibleSol: 0, GenAvgValue: 1477.85
Gen: 20, BestSol: 1519, BestFeasibleSol: 0, GenAvgValue: 1477.85
Gen: 30, BestSol: 1561, BestFeasibleSol: 0, GenAvgValue: 1515.02
Gen: 40, BestSol: 1633, BestFeasibleSol: 0, GenAvgValue: 1583.78
Gen: 50, BestSol: 1644, BestFeasibleSol: 0, GenAvgValue: 1594.1
Gen: 60, BestSol: 1674, BestFeasibleSol: 0, GenAvgValue: 1622
Gen: 70, BestSol: 1705, BestFeasibleSol: 0, GenAvgValue: 1650.83
Gen: 80, BestSol: 1729, BestFeasibleSol: 0, GenAvgValue: 1673.15
Gen: 90, BestSol: 1729, BestFeasibleSol: 0, GenAvgValue: 1673.15
Gen: 100, BestSol: 1765, BestFeasibleSol: 0, GenAvgValue: 1675.67
Gen: 110, BestSol: 1765, BestFeasibleSol: 0, GenAvgValue: 1706.63
Gen: 120, BestSol: 1769, BestFeasibleSol: 0, GenAvgValue: 1710.35
Gen: 130, BestSol: 1777, BestFeasibleSol: 0, GenAvgValue: 1717.79
Gen: 140, BestSol: 1777, BestFeasibleSol: 0, GenAvgValue: 1717.79
Gen: 150, BestSol: 1794, BestFeasibleSol: 0, GenAvgValue: 1733.44
Gen: 160, BestSol: 1794, BestFeasibleSol: 0, GenAvgValue: 1733.6
Gen: 170, BestSol: 1796, BestFeasibleSol: 0, GenAvgValue: 1735.46
Gen: 180, BestSol: 1824, BestFeasibleSol: 0, GenAvgValue: 1737.98
Gen: 190, BestSol: 1824, BestFeasibleSol: 0, GenAvgValue: 1761.5
Gen: 200, BestSol: 1843, BestFeasibleSol: 0, GenAvgValue: 1779.17
Gen: 210, BestSol: 1843, BestFeasibleSol: 0, GenAvgValue: 1779.17
Gen: 220, BestSol: 1901, BestFeasibleSol: 0, GenAvgValue: 1833.11
Gen: 230, BestSol: 1901, BestFeasibleSol: 0, GenAvgValue: 1832.96
Gen: 240, BestSol: 1954, BestFeasibleSol: 0, GenAvgValue: 1882.4
Gen: 250, BestSol: 1954, BestFeasibleSol: 0, GenAvgValue: 1882.4
Gen: 260, BestSol: 1954, BestFeasibleSol: 0, GenAvgValue: 1882.4
Gen: 270, BestSol: 1954, BestFeasibleSol: 0, GenAvgValue: 1882.4
Gen: 280, BestSol: 1954, BestFeasibleSol: 0, GenAvgValue: 1882.4
Gen: 290, BestSol: 1988, BestFeasibleSol: 0, GenAvgValue: 1895.41
Gen: 300, BestSol: 1988, BestFeasibleSol: 0, GenAvgValue: 1914
Gen: 310, BestSol: 1988, BestFeasibleSol: 0, GenAvgValue: 1913.97
Gen: 320, BestSol: 2015, BestFeasibleSol: 0, GenAvgValue: 1935.44
Gen: 330, BestSol: 2055, BestFeasibleSol: 0, GenAvgValue: 1942.86
Gen: 340, BestSol: 2055, BestFeasibleSol: 0, GenAvgValue: 1976.33
Gen: 350, BestSol: 2055, BestFeasibleSol: 0, GenAvgValue: 1976.33
Gen: 360, BestSol: 2055, BestFeasibleSol: 0, GenAvgValue: 1976.16
Gen: 370, BestSol: 2096, BestFeasibleSol: 0, GenAvgValue: 2014.46
Gen: 380, BestSol: 2096, BestFeasibleSol: 0, GenAvgValue: 2014.46
Gen: 390, BestSol: 2096, BestFeasibleSol: 0, GenAvgValue: 2014.46
Gen: 400, BestSol: 2123, BestFeasibleSol: 0, GenAvgValue: 2039.42
Gen: 410, BestSol: 2128, BestFeasibleSol: 0, GenAvgValue: 2044.22
Gen: 420, BestSol: 2134, BestFeasibleSol: 0, GenAvgValue: 2049.8
Gen: 430, BestSol: 2134, BestFeasibleSol: 0, GenAvgValue: 2049.8
Gen: 440, BestSol: 2134, BestFeasibleSol: 0, GenAvgValue: 2049.8
Gen: 450, BestSol: 2160, BestFeasibleSol: 0, GenAvgValue: 2073.98
Gen: 460, BestSol: 2160, BestFeasibleSol: 0, GenAvgValue: 2073.98
Gen: 470, BestSol: 2229, BestFeasibleSol: 0, GenAvgValue: 2109.45
Gen: 480, BestSol: 2229, BestFeasibleSol: 0, GenAvgValue: 2138.13
Gen: 490, BestSol: 2229, BestFeasibleSol: 0, GenAvgValue: 2138.15
Total best: 0
FirstFeasibleIteration: 0
Time: 0.240326
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1437, BestFeasibleSol: 0, GenAvgValue: 1069.46
Gen: 10, BestSol: 1437, BestFeasibleSol: 0, GenAvgValue: 1392.25
Gen: 20, BestSol: 1452, BestFeasibleSol: 0, GenAvgValue: 1406.2
Gen: 30, BestSol: 1452, BestFeasibleSol: 0, GenAvgValue: 1406.2
Gen: 40, BestSol: 1452, BestFeasibleSol: 0, GenAvgValue: 1406.2
Gen: 50, BestSol: 1452, BestFeasibleSol: 0, GenAvgValue: 1406.2
Gen: 60, BestSol: 1452, BestFeasibleSol: 0, GenAvgValue: 1406.2
Gen: 70, BestSol: 1513, BestFeasibleSol: 0, GenAvgValue: 1462.93
Gen: 80, BestSol: 1538, BestFeasibleSol: 0, GenAvgValue: 1486.18
Gen: 90, BestSol: 1538, BestFeasibleSol: 0, GenAvgValue: 1486.18
Gen: 100, BestSol: 1538, BestFeasibleSol: 0, GenAvgValue: 1486.18
Gen: 110, BestSol: 1584, BestFeasibleSol: 0, GenAvgValue: 1506.19
Gen: 120, BestSol: 1587, BestFeasibleSol: 0, GenAvgValue: 1531.47
Gen: 130, BestSol: 1600, BestFeasibleSol: 0, GenAvgValue: 1543.84
Gen: 140, BestSol: 1615, BestFeasibleSol: 0, GenAvgValue: 1557.79
