Instances: 300, Iterations: 500, KeepBest: 30, KeepWorst: 21, Cross: 90, MutationFactor: 0.001, MaxClauses: 40
Input file: instances/_uf250-00.cnf
Gen: 0, BestSol: 1073, BestFeasibleSol: 1073, GenAvgValue: 1266.64
Gen: 10, BestSol: 1417, BestFeasibleSol: 1417, GenAvgValue: 1387.52
Gen: 20, BestSol: 1417, BestFeasibleSol: 1417, GenAvgValue: 1387.64
Gen: 30, BestSol: 1417, BestFeasibleSol: 1417, GenAvgValue: 1387.64
Gen: 40, BestSol: 1417, BestFeasibleSol: 1417, GenAvgValue: 1387.64
Gen: 50, BestSol: 1456, BestFeasibleSol: 1456, GenAvgValue: 1391.54
Gen: 60, BestSol: 1473, BestFeasibleSol: 1473, GenAvgValue: 1425.32
Gen: 70, BestSol: 1473, BestFeasibleSol: 1473, GenAvgValue: 1439.72
Gen: 80, BestSol: 1508, BestFeasibleSol: 1508, GenAvgValue: 1472.27
Gen: 90, BestSol: 1508, BestFeasibleSol: 1508, GenAvgValue: 1472.27
Gen: 100, BestSol: 1508, BestFeasibleSol: 1508, GenAvgValue: 1472.27
Gen: 110, BestSol: 1558, BestFeasibleSol: 1558, GenAvgValue: 1518.77
Gen: 120, BestSol: 1572, BestFeasibleSol: 1572, GenAvgValue: 1518.81
Gen: 130, BestSol: 1617, BestFeasibleSol: 1617, GenAvgValue: 1573.64
Gen: 140, BestSol: 1617, BestFeasibleSol: 1617, GenAvgValue: 1573.64
Gen: 150, BestSol: 1617, BestFeasibleSol: 1617, GenAvgValue: 1573.64
Gen: 160, BestSol: 1617, BestFeasibleSol: 1617, GenAvgValue: 1573.64
Gen: 170, BestSol: 1657, BestFeasibleSol: 1657, GenAvgValue: 1610.84
Gen: 180, BestSol: 1657, BestFeasibleSol: 1657, GenAvgValue: 1610.84
Gen: 190, BestSol: 1657, BestFeasibleSol: 1657, GenAvgValue: 1610.78
Gen: 200, BestSol: 1666, BestFeasibleSol: 1666, GenAvgValue: 1610.87
Gen: 210, BestSol: 1685, BestFeasibleSol: 1685, GenAvgValue: 1636.88
Gen: 220, BestSol: 1685, BestFeasibleSol: 1685, GenAvgValue: 1636.88
Gen: 230, BestSol: 1685, BestFeasibleSol: 1685, GenAvgValue: 1636.88
Gen: 240, BestSol: 1685, BestFeasibleSol: 1685, GenAvgValue: 1636.88
Gen: 250, BestSol: 1686, BestFeasibleSol: 1686, GenAvgValue: 1637.81
Gen: 260, BestSol: 1686, BestFeasibleSol: 1686, GenAvgValue: 1637.81
Gen: 270, BestSol: 1686, BestFeasibleSol: 1686, GenAvgValue: 1637.81
Gen: 280, BestSol: 1689, BestFeasibleSol: 1689, GenAvgValue: 1640.6
Gen: 290, BestSol: 1689, BestFeasibleSol: 1689, GenAvgValue: 1640.6
Gen: 300, BestSol: 1689, BestFeasibleSol: 1689, GenAvgValue: 1640.6
Gen: 310, BestSol: 1689, BestFeasibleSol: 1689, GenAvgValue: 1640.6
Gen: 320, BestSol: 1689, BestFeasibleSol: 1689, GenAvgValue: 1640.6
Gen: 330, BestSol: 1728, BestFeasibleSol: 1728, GenAvgValue: 1670.11
Gen: 340, BestSol: 1728, BestFeasibleSol: 1728, GenAvgValue: 1676.87
Gen: 350, BestSol: 1728, BestFeasibleSol: 1728, GenAvgValue: 1676.87
Gen: 360, BestSol: 1728, BestFeasibleSol: 1728, GenAvgValue: 1676.87
Gen: 370, BestSol: 1757, BestFeasibleSol: 1757, GenAvgValue: 1703.84
Gen: 380, BestSol: 1757, BestFeasibleSol: 1757, GenAvgValue: 1703.84
Gen: 390, BestSol: 1757, BestFeasibleSol: 1757, GenAvgValue: 1703.84
Gen: 400, BestSol: 1757, BestFeasibleSol: 1757, GenAvgValue: 1703.84
Gen: 410, BestSol: 1757, BestFeasibleSol: 1757, GenAvgValue: 1703.84
Gen: 420, BestSol: 1757, BestFeasibleSol: 1757, GenAvgValue: 1703.84
Gen: 430, BestSol: 1767, BestFeasibleSol: 1767, GenAvgValue: 1713.14
Gen: 440, BestSol: 1767, BestFeasibleSol: 1767, GenAvgValue: 1713.14
Gen: 450, BestSol: 1767, BestFeasibleSol: 1767, GenAvgValue: 1713.29
Gen: 460, BestSol: 1767, BestFeasibleSol: 1767, GenAvgValue: 1713.01
Gen: 470, BestSol: 1771, BestFeasibleSol: 1771, GenAvgValue: 1716.86
Gen: 480, BestSol: 1771, BestFeasibleSol: 1771, GenAvgValue: 1716.86
Gen: 490, BestSol: 1771, BestFeasibleSol: 1771, GenAvgValue: 1716.86
Total best: 1771
FirstFeasibleIteration: 1
Time: 0.24194
Input file: instances/_uf250-01.cnf
Gen: 0, BestSol: 1540, BestFeasibleSol: 0, GenAvgValue: 1137.72
Gen: 10, BestSol: 1919, BestFeasibleSol: 0, GenAvgValue: 1845.19
